County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
DODGE COUNTY,CITY OF HORICON,Ward 7,HORICON CITY HALL,"404 E LAKE ST, HORICON, WI 53032-1245",920-485-3500,,Government,-88.630842,43.451825,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF JUNEAU,Wards 1-3,JUNEAU COMMUNITY CENTER,"500 LINCOLN DR, JUNEAU, WI 53039-1249",920-386-4800,,Government,-88.70188,43.402561,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF MAYVILLE,Wards 1-8,MAYVILLE CITY HALL,"15 S SCHOOL ST, MAYVILLE, WI 53050-1656",920-387-7900,COUNCIL CHAMBERS,Government,-88.546012,43.495246,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF WATERTOWN,Wards 1-2,WATERTOWN CITY HALL,"106 JONES ST, WATERTOWN, WI 53094-3737",920-262-4007,,Government,-88.723271,43.196071,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF WATERTOWN,Wards 3-4,MATC,"1300 W MAIN ST, WATERTOWN, WI 53098-3526",920-262-4007,,School,-88.754537,43.198285,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF WATERTOWN,Wards 5-6,MATC,"1300 W MAIN ST, WATERTOWN, WI 53098-3526",920-262-4007,,School,-88.754537,43.198285,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF WATERTOWN,Ward 7,WATERTOWN SENIOR CENTER,"514 S 1ST ST, WATERTOWN, WI 53094-4469",920-262-4007,,Government,-88.72536,43.190845,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,CITY OF WAUPUN,"Wards 1-8,13-14",WAUPUN CITY HALL,"201 E MAIN ST, WAUPUN, WI 53963-2019",920-324-7900,AUDITORIUM,Government,-88.731776,43.632814,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF ASHIPPUN,Wards 1-4,ASHIPPUN TOWN HALL,"W1266 COUNTY ROAD O, OCONOMOWOC, WI 53066-9597",920-474-4781,,Government,-88.459089,43.218125,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF BEAVER DAM,"Wards 1-4,7-11",BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI 53916-9422",920-887-0791,,Government,-88.824958,43.44275,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF BEAVER DAM,Wards 5-6,BEAVER DAM TOWN HALL,"W8540 COUNTY ROAD W, BEAVER DAM, WI 53916-9422",920-887-0791,,Government,-88.824958,43.44275,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF BURNETT,Wards 1-2,BURNETT TOWN HALL,"W6246 W MAIN ST, BURNETT, WI 53922",920-689-2278,,Government,-88.710778,43.505015,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF CALAMUS,Wards 1-2,CALAMUS TOWN HALL,"W9820 COUNTY ROAD D, BEAVER DAM, WI 53916-9165",920-885-5718,,Government,-88.891124,43.441264,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF CHESTER,Wards 1-2,CHESTER TOWN HALL,"W6498 OAKWOOD RD, WAUPUN, WI 53963",920-318-9016,,Government,-88.724852,43.576374,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF CLYMAN,Ward 1,CLYMAN TOWN HALL,"735 MAIN ST, CLYMAN, WI 53016",920-392-9036,,Government,-88.719923,43.312114,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF ELBA,Ward 1,ELBA TOWN HALL,"N3799 COUNTY ROAD T, COLUMBUS, WI 53925",920-728-0269,,Government,-88.9407,43.332432,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF EMMET,Wards 1-2,EMMET TOWN HALL,"W6777 2ND STREET RD, WATERTOWN, WI 53098-3836",920-261-1611,,Government,-88.732144,43.255144,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF FOX LAKE,Wards 1-4,FOX LAKE TOWN HALL,"W10543 COUNTY ROAD F, FOX LAKE, WI 53933-9779",920-928-3573,,Government,-88.92846,43.604241,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF HERMAN,Wards 1-2,Herman Town Hall,"W1892 ROCK RD, IRON RIDGE, WI 53035",920-387-9322,,Government,-88.489751,43.428544,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF HUBBARD,Wards 1-4,HUBBARD TOWN HALL,"W2864 W NEDA RD, IRON RIDGE, WI 53035",920-349-3223,,Government,-88.540457,43.421491,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF HUBBARD,Wards 5-6,HUBBARD TOWN HALL,"W2864 W NEDA RD, IRON RIDGE, WI 53035",920-349-3223,,Government,-88.540457,43.421491,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF HUSTISFORD,Wards 1-2,HUSTISFORD TOWN HALL,"N3906 COUNTY ROAD EE, NEOSHO, WI 53059-9511",920-349-8425,,Government,-88.570167,43.334057,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF LEBANON,Wards 1-2,LEBANON TOWN HALL,"N1738 COUNTY ROAD R, LEBANON, WI 53047",920-925-3522,,Government,-88.625875,43.256753,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF LEROY,Wards 1-2,LEROY TOWN HALL,"N10725 COUNTY ROAD YY, LOMIRA, WI 53048",920-583-4590,,Government,-88.562193,43.581952,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF LOMIRA,Wards 1-2,LOMIRA TOWN HALL,"N10479 COUNTY ROAD AY, LOMIRA, WI 53048-9798",920-583-4011,,Government,-88.500107,43.572243,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF LOMIRA,Ward 3,LOMIRA TOWN HALL,"N10479 COUNTY ROAD AY, LOMIRA, WI 53048-9798",920-583-4011,,Government,-88.500107,43.572243,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF LOWELL,Wards 1-4,LOWELL TOWN OFFICE BUILDING,"W8906 W OLD SIXTEEN RD, REESEVILLE, WI 53579",920-927-5787,,Business,-88.83578,43.332089,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF OAK GROVE,Wards 1-2,OAK GROVE TOWN HALL,"N5801 S GROVE RD, JUNEAU, WI 53039",920-386-2398,,Government,-88.684049,43.404444,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF OAK GROVE,Wards 3-5,OAK GROVE TOWN HALL,"N5801 S GROVE RD, JUNEAU, WI 53039",920-386-2398,,Government,-88.684049,43.404444,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF PORTLAND,Wards 1-2,PORTLAND TOWN HALL,"W11720 TAYLOR ST, WATERLOO, WI 53594",920-478-3724,,Government,-88.974081,43.200787,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF RUBICON,Wards 1-3,RUBICON TOWN HALL,"N3864 COUNTY ROAD P, RUBICON, WI 53078-9701",262-673-3413,,Government,-88.457981,43.33169,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF SHIELDS,Ward 1,EMMET TOWN HALL,"W6777 2ND STREET RD, WATERTOWN, WI 53098-3836",920-261-1611,,Government,-88.732144,43.255144,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF THERESA,"Wards 1,3-7",THERESA TOWN HALL,"N8679 COUNTY ROAD P, THERESA, WI 53091-9739",920-488-4702,,Government,-88.449759,43.507272,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF THERESA,Ward 2,THERESA TOWN HALL,"N8679 COUNTY ROAD P, THERESA, WI 53091-9739",920-488-4702,,Government,-88.449759,43.507272,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF TRENTON,Wards 1-2,TRENTON TOWN HALL,"N10584 JERSEY RD, FOX LAKE, WI 53933-9742",920-324-5941,,Government,-88.825353,43.577813,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF WESTFORD,Wards 1-2,WESTFORD TOWN HALL,"W11101 COUNTY ROAD G, BEAVER DAM, WI 53916",920-326-5533,,Government,-88.955341,43.510916,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,TOWN OF WESTFORD,Ward 3,WESTFORD TOWN HALL,"W11101 COUNTY ROAD G, BEAVER DAM, WI 53916",920-326-5533,,Government,-88.955341,43.510916,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF BROWNSVILLE,Ward 1,BROWNSVILLE COMMUNITY CENTER,"871 MAIN ST, BROWNSVILLE, WI 53006-1439",920-583-4550,,Government,-88.499361,43.615786,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF CLYMAN,Ward 1,CLYMAN VILLAGE HALL,"713 MORGAN ST, CLYMAN, WI 53016",920-696-3444,,Government,-88.71685,43.313532,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF HUSTISFORD,Wards 1-2,HUSTISFORD VILLAGE HALL,"201 S LAKE ST, HUSTISFORD, WI 53034",920-349-3188,,Government,-88.600968,43.344714,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF IRON RIDGE,Ward 1,IRON RIDGE COMMUNITY CENTER,"205 PARK ST, IRON RIDGE, WI 53035-9696",920-387-3975,,Government,-88.534318,43.402723,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF KEKOSKEE,Wards 1-3,KEKOSKEE VILLAGE HALL,"W3275 COUNTY ROAD TW, MAYVILLE, WI 53050-2025",920-387-4251,,Government,-88.559744,43.52959,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF LOMIRA,Wards 1-3,LOMIRA MUNICIPAL BUILDING,"425 S WATER ST, LOMIRA, WI 53048-9581",920-269-4112,COMMUNITY ROOM,Government,-88.440705,43.585909,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF LOWELL,Ward 1,LOWELL VILLAGE HALL,"105 N RIVER ST, LOWELL, WI 53557-9743",920-927-5700,,Government,-88.820664,43.339977,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF NEOSHO,Ward 1,NEOSHO VILLAGE HALL,"210 S SCHUYLER ST, NEOSHO, WI 53059-9608",920-625-3086,,Government,-88.518743,43.310263,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF RANDOLPH,Wards 1-2,RANDOLPH VILLAGE HALL,"248 W STROUD ST, RANDOLPH, WI 53956-1272",920-326-4600,,Government,-89.009752,43.538009,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF REESEVILLE,Ward 1,REESEVILLE MUNICIPAL BUILDING,"206 S MAIN ST, REESEVILLE, WI 53579-9667",608-575-3097,,Government,-88.846836,43.303517,2020 Spring Election and Presidential Preference Vote
DODGE COUNTY,VILLAGE OF THERESA,Wards 1-3,THERESA ELEMENTARY SCHOOL,"422 S MILWAUKEE ST, THERESA, WI 53091",,,School,-88.452531,43.51383,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,"Wards 1-2,29",STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,Wards 3-4,STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,"Wards 5-6,22-24",STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,Wards 7-8,STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,"Wards 9-10,27",STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,Wards 11-12,JAYCEE HALL,"340 JAYCEE CT, STURGEON BAY, WI 54235-1380",(920) 746-2902,,Private,-87.36232758,44.83975601,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,Wards 13-14,JAYCEE HALL,"340 JAYCEE CT, STURGEON BAY, WI 54235-1380",(920) 746-2902,,Private,-87.36232758,44.83975601,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,"Wards 15-17,28",JAYCEE HALL,"340 JAYCEE CT, STURGEON BAY, WI 54235-1380",(920) 746-2902,,Private,-87.36232758,44.83975601,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,"Wards 18-19,25-26,30",STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,CITY OF STURGEON BAY,Wards 20-21,STURGEON BAY CITY HALL,"421 MICHIGAN ST, STURGEON BAY, WI 54235-2217",(920) 746-2902,,Government,-87.374145,44.834758,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF BAILEYS HARBOR,Ward 1,BAILEYS HARBOR TOWN HALL,"2392 COUNTY ROAD F, BAILEYS HARBOR, WI 54202",920-839-9509,,Government,-87.124311,45.06598,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF BAILEYS HARBOR,Ward 2,BAILEYS HARBOR TOWN HALL,"2392 COUNTY ROAD F, BAILEYS HARBOR, WI 54202",920-839-9509,,Government,-87.124311,45.06598,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF BRUSSELS,Ward 1,BRUSSELS COMMUNITY CENTER,"1366 JUNCTION RD, BRUSSELS, WI 54204-9540",920-825-7618,,Government,-87.617325,44.737439,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF BRUSSELS,Ward 2,BRUSSELS COMMUNITY CENTER,"1366 JUNCTION RD, BRUSSELS, WI 54204-9540",920-825-7618,,Government,-87.617325,44.737439,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF CLAY BANKS,Ward 1,CLAY BANKS TOWN HALL,"6098 COUNTY ROAD OO, STURGEON BAY, WI 54235",(920) 493-7383,,Government,-87.376424,44.726626,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF EGG HARBOR,Ward 1,EGG HARBOR TOWN HALL,"5242 COUNTY ROAD I, STURGEON BAY, WI 54235-9669",920-743-6141,,Government,-87.32014,44.951893,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF EGG HARBOR,Ward 2,EGG HARBOR TOWN HALL,"5242 COUNTY ROAD I, STURGEON BAY, WI 54235-9669",920-743-6141,,Government,-87.32014,44.951893,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF EGG HARBOR,Ward 3,EGG HARBOR TOWN HALL,"5242 COUNTY ROAD I, STURGEON BAY, WI 54235-9669",920-743-6141,,Government,-87.32014,44.951893,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF FORESTVILLE,Ward 1,FORESTVILLE TOWN HALL,"7705 COUNTY ROAD H, STURGEON BAY, WI 54235",920-856-6551,,Private,-87.485709,44.747391,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF FORESTVILLE,Ward 2,FORESTVILLE TOWN HALL,"7705 COUNTY ROAD H, STURGEON BAY, WI 54235",920-856-6551,,Private,-87.485709,44.747391,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF GARDNER,Ward 1,GARDNER TOWN HALL,"2344 COUNTY ROAD C, STURGEON BAY, WI 54235",920-825-1436,,Government,-87.620143,44.784529,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF GARDNER,Ward 2,GARDNER TOWN HALL,"2344 COUNTY ROAD C, STURGEON BAY, WI 54235",920-825-1436,,Government,-87.620143,44.784529,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF GIBRALTAR,Wards 1-2,GIBRALTAR COMMUNITY BUILDING,"4097 MAIN ST, FISH CREEK, WI 54212",920-868-1714,,Private,-87.24184418,45.12615585,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF JACKSONPORT,Ward 1,JACKSONPORT TOWN HALL,"3365 COUNTY ROAD V, STURGEON BAY, WI 54235-9549",920-823-8136,,Government,-87.18881,44.978929,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF JACKSONPORT,Ward 2,JACKSONPORT TOWN HALL,"3365 COUNTY ROAD V, STURGEON BAY, WI 54235-9549",920-823-8136,,Government,-87.18881,44.978929,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF LIBERTY GROVE,Ward 1,LIBERTY GROVE TOWN HALL,"11161 OLD STAGE RD, SISTER BAY, WI 54234-9634",920-854-2934,,Government,-87.092562,45.212217,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF LIBERTY GROVE,Ward 2,LIBERTY GROVE TOWN HALL,"11161 OLD STAGE RD, SISTER BAY, WI 54234-9634",920-854-2934,,Government,-87.092562,45.212217,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF LIBERTY GROVE,Ward 3,LIBERTY GROVE TOWN HALL,"11161 OLD STAGE RD, SISTER BAY, WI 54234-9634",920-854-2934,,Government,-87.092562,45.212217,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF NASEWAUPEE,Ward 1,NASEWAUPEE FIRE STATION/TOWN HALL,"3388 PARK DR, STURGEON BAY, WI 54235-8787",920-495-0920,,Private,-87.42729187,44.83503723,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF NASEWAUPEE,Ward 2,NASEWAUPEE FIRE STATION/TOWN HALL,"3388 PARK DR, STURGEON BAY, WI 54235-8787",920-495-0920,,Private,-87.42729187,44.83503723,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF NASEWAUPEE,Ward 3,NASEWAUPEE FIRE STATION/TOWN HALL,"3388 PARK DR, STURGEON BAY, WI 54235-8787",920-495-0920,,Private,-87.42729187,44.83503723,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF SEVASTOPOL,"Wards 1,5",SEVASTOPOL TOWN HALL,"4528 STATE HIGHWAY 57, STURGEON BAY, WI 54235-9695",920-746-1230,,Government,-87.29056,44.889657,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF SEVASTOPOL,Ward 2,SEVASTOPOL TOWN HALL,"4528 STATE HIGHWAY 57, STURGEON BAY, WI 54235-9695",920-746-1230,,Government,-87.29056,44.889657,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF SEVASTOPOL,Wards 3-4,SEVASTOPOL TOWN HALL,"4528 STATE HIGHWAY 57, STURGEON BAY, WI 54235-9695",920-746-1230,,Government,-87.29056,44.889657,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF STURGEON BAY,Ward 1,KNIGHTS OF COLUMBUS HALL,"692 TACOMA BEACH RD, STURGEON BAY, WI 54235-1662",920-743-3908,,Private,-87.365835,44.817278,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF STURGEON BAY,Ward 2,KNIGHTS OF COLUMBUS HALL,"692 TACOMA BEACH RD, STURGEON BAY, WI 54235-1662",920-743-3908,,Private,-87.365835,44.817278,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF UNION,Ward 1,TOWN OF UNION COMMUNITY CENTER & TOWN HALL,"905 COUNTY HIGHWAY DK, BRUSSELS, WI 54204-9728",920-825-7569,,Private,-87.683631,44.715652,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,TOWN OF WASHINGTON,Ward 1,WASHINGTON COMMUNITY CENTER,"910 MAIN RD, WASHINGTON ISLAND, WI 54246-9004",920-847-2522,,Government,-86.929539,45.362172,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,VILLAGE OF EGG HARBOR,Ward 1,BERTSCHINGER COMMUNITY CENTER,"7860 STATE HIGHWAY 42, EGG HARBOR, WI 54209-9564",920-868-3334,,Government,-87.280133,45.0527,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,VILLAGE OF EPHRAIM,Ward 1,EPHRAIM ADMINISTRATION BUILDING,"10005 NORWAY ST, EPHRAIM, WI 54211",920-854-5501,,Government,-87.165283,45.15698,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,VILLAGE OF FORESTVILLE,Ward 1,FORESTVILLE VILLAGE HALL,"123 S FORESTVILLE AVE, FORESTVILLE, WI 54213-9686",(920) 366-3640,,Government,-87.47993469,44.68911743,2020 Spring Election and Presidential Preference Vote
DOOR COUNTY,VILLAGE OF SISTER BAY,Ward 1,SISTER BAY FIRE STATION,"2258 MILL RD, SISTER BAY, WI 54234-9699",920-854-4118,,Government,-87.116346,45.187645,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,CITY OF SUPERIOR,"Wards 1-3,7-8",CENTRAL ASSEMBLY OF GOD CHURCH,"3000 HAMMOND AVE, SUPERIOR, WI 54880",,,Religious,-92.09592,46.703041,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,CITY OF SUPERIOR,"Wards 4-6,9-12",ZION LUTHERAN CHURCH,"2022 E 2ND ST, SUPERIOR, WI 54880-3602",715-395-7200,,Religious,-92.049436,46.707677,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,CITY OF SUPERIOR,"Wards 13-16,20-22",WITC CONF CENTER - MERTZ MORTORELLI DR,"600 N 21ST ST, SUPERIOR, WI 54880-5207",715-395-7200,,School,-92.086179,46.713828,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,CITY OF SUPERIOR,Wards 23-29,BILLINGS PARK CIVIC CENTER,"3903 N 18TH ST, SUPERIOR, WI 54880",3959311,,Government,-92.133501,46.717411,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,CITY OF SUPERIOR,"Wards 17-19,30-32",SUPERIOR SALVATION ARMY,"916 HUGHITT AVE, SUPERIOR, WI 54880-1636",715-395-7200,,Other,-92.099004,46.727242,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF AMNICON,Wards 1-2,AMNICON TOWN HALL,"8985 E US HIGHWAY 2, SOUTH RANGE, WI 54874-8814",715-364-2316,,Government,-91.837209,46.601097,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF BENNETT,Ward 1,BENNETT TOWN HALL,"9215 E COUNTY ROAD L, BENNETT, WI 54873",715-817-5994,,Government,-91.819116,46.446662,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF BRULE,Wards 1-2,BRULE TOWN HALL,"5814 S MAPLE ST, BRULE, WI 54820",218-591-0693,,Government,-91.575402,46.55253,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF CLOVERLAND,Ward 1,CLOVERLAND TOWN HALL,"12969 E STATE ROAD 13, MAPLE, WI 54854",715-363-2357,,Government,-91.626856,46.677637,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF DAIRYLAND,Ward 1,DAIRYLAND TOWN HALL,"15208 S STATE HIGHWAY 35, DAIRYLAND, WI 54830",715-244-3000,,Government,-92.154069,46.215584,2020 Spring Election and Presidential Preference Vote
DOUGLAS COUNTY,TOWN OF GORDON,Ward 1,GORDON TOWN HALL,"9709 E COUNTY ROAD Y, GORDON, WI 54838",715-376-2693,,Government,-91.797247,46.245001,2020 Spring Election and Presidential Preference Vote
