"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"FORT BEND","90945","FOYER","72"
"FORT BEND","90967","FRONT AREA","303"
"FORT BEND","90866","GARDEN ROOM","442"
"FORT BEND","90920","GYM","14"
"FORT BEND","90909","GYM AREA","173"
"FORT BEND","90910","GYM FOYER","169"
"FORT BEND","90932","GYMNASIUM","208"
"FORT BEND","90970","LARGE CONFERENCE ROOM","217"
"FORT BEND","90912","LARGE MEETING ROOM, 1ST FLOOR","384"
"FORT BEND","90886","LEVEL 1 (CLUBHOUSE FACILITY)","19"
"FORT BEND","90884","LIBRARY","326"
"FORT BEND","90859","LIFE CENTER - COURTYARD SIDE","317"
"FORT BEND","90941","MAIN BUILDING","119"
"FORT BEND","90956","MAIN BUILDING","23"
"FORT BEND","90950","MAIN BUILDING","132"
"FORT BEND","90955","MAIN BUILDING","176"
"FORT BEND","90872","MAIN BUILDING","251"
"FORT BEND","90968","MAIN BUILDING","395"
"FORT BEND","90876","MAIN BUILDING","387"
"FORT BEND","90981","MAIN BUILDING","723"
"FORT BEND","90953","MAIN BUILDING","167"
"FORT BEND","90986","MAIN BUILDING","98"
"FORT BEND","90925","MAIN BUILDING","95"
"FORT BEND","90877","MAIN BUILDING","269"
"FORT BEND","94323","MAIN ROOM","160"
"FORT BEND","90923","MAIN ROOM","550"
"FORT BEND","90935","MAIN ROOM","335"
"FORT BEND","90901","MAIN ROOM","594"
"FORT BEND","90871","MEETING ROOM","268"
"FORT BEND","90921","MEETING ROOM","122"
"FORT BEND","90927","MEETING ROOM","669"
"FORT BEND","90888","MEETING ROOM","1076"
"FORT BEND","90973","MEETING ROOM","390"
"FORT BEND","90960","MEETING ROOM","493"
"FORT BEND","90988","MEETING ROOM 2","125"
"FORT BEND","90949","MULTI-PURPOSE AREA/ROOM","5"
"FORT BEND","90937","MULTI-PURPOSE AREA/ROOM","101"
"FORT BEND","90942","MULTIPURPOSE BUILDING","21"
"FORT BEND","90924","PARISH HALL","449"
"FORT BEND","90958","REC CENTER","128"
"FORT BEND","90865","ROOM # 7","133"
"FORT BEND","90987","SCHOOL HALLWAY","110"
"FORT BEND","90946","SNACK BAR","171"
"FORT BEND","90879","STORE","168"
"FORT BEND","90878","WEST ENTRANCE HALL","700"
"FRANKLIN","89166","ANNEX LOBBY","57"
"FRANKLIN","89293","COMMUNITY ROOM","113"
"FRANKLIN","7615","DENTON BAPTIST CHURCH","86"
"FRANKLIN","7618","FELLOWSHIP HALL","124"
"FRANKLIN","7617","FRANKLIN COUNTY BUILDING","131"
"FRANKLIN","7614","HAGANSPORT COMMUNITY CENTER","122"
"FRANKLIN","7619","SOUTH FRANKLIN COMMUNITY CENTER","147"
"FRANKLIN","89292","THE HUB/SENIOR CITIZEN MEAL CENTER","110"
"FREESTONE","90820","1 FAIRFIELD CIVIC CENTER (GREEN BARN)","420"
"FREESTONE","16080","15 STREETMAN CITY HALL","65"
"FREESTONE","7621","AROUND BACK BEHIND GYM","229"
"FREESTONE","21743","COMMUNITY CENTER","87"
"FREESTONE","7623","COTTON GIN VOTING BLDG","99"
"FREESTONE","7632","DEW SCHOOL LIBRARY","110"
"FREESTONE","33309","DONIE COMM CENTER","49"
"FREESTONE","7624","FAMILY LIFE CENTER","280"
"FREESTONE","7625","FELLOWSHIP HALL","129"
"FREESTONE","7628","FELLOWSHIP HALL","96"
"FREESTONE","90544","FREESTONE COM CENTER","88"
"FREESTONE","7633","LANELY METHODIST CHURCH","114"
"FREESTONE","7627","SOUTHERN OAKS CLUBHOUSE","128"
"FREESTONE","7626","WORTHAM COMMUNITY CENTER","130"
"FRIO","7639","AUDITORIUM","58"
"FRIO","7643","DILLEY PUBLIC LIBRARY","32"
"FRIO","7642","FRIO COUNTY ANNEX BUILDING","15"
"FRIO","90004","FRIO COUNTY CONFERENCE ROOM","25"
"FRIO","7640","MOORE COMMUNITY CENTER","57"
"FRIO","7641","NEW WESTSIDE SCHOOL","13"
"FRIO","90006","OLD SUPT OFFICE","41"
"FRIO","7636","PEARSALL HOUSING AUTHORITY","3"
"FRIO","23301","PEARSALL PUBLIC LIBRARY","9"
"GALVESTON","33405","1750 HIGHWAY 87, CRYSTAL BEACH","224"
"GALVESTON","33406","722 MOODY AVE, GALVESTON","335"
"GALVESTON","14985","ADMINISTRATION BUILDING","1013"
"GALVESTON","94066","BACLIFF VFD","441"
"GALVESTON","7660","BOARD ROOM","105"
"GALVESTON","94190","BUILDING 5","80"
"GALVESTON","7727","CAFETERIA","218"
"GALVESTON","7662","CALVARY BAPTIST CHURCH","123"
"GALVESTON","23973","CARTER ROOM","24"
"GALVESTON","7690","COLLEGE OF THE MAINLAND","68"
"GALVESTON","32828","COMMUNITY ROOM","257"
"GALVESTON","24577","COURT ROOM","857"
"GALVESTON","7689","CREEKSIDE INTERMEDIATE  EAST SIDE","495"
"GALVESTON","23471","DICKINSON CITY HALL ED","178"
"GALVESTON","91373","DICKINSON COMMUNITY CENTER","458"
"GALVESTON","23067","DOMINION CHURCH","66"
"GALVESTON","32285","FIRST FLOOR","191"
"GALVESTON","23837","FOYER TO SANCTUARY","100"
"GALVESTON","94065","FREINDSWOOD","225"
"GALVESTON","91374","GALVESTON COUNTY JUSTICE CENTER","110"
"GALVESTON","90560","GALVESTON, TX","26"
"GALVESTON","33074","HOMETOWN HEROS PARK, GYM","249"
"GALVESTON","7719","HOPE LUTHERAN CHURCH","243"
"GALVESTON","94064","IBC BANK","190"
"GALVESTON","24585","KEMAH COMMUNITY CENTER","591"
"GALVESTON","91028","LEAGUE CITY","320"
"GALVESTON","7714","LEAGUE CITY CIVIC CENTER","408"
"GALVESTON","90559","LEAGUE CITY, TX","138"
"GALVESTON","7725","LIBRARY","298"
"GALVESTON","90105","MID COUNTY BUILDING","58"
"GALVESTON","23024","MOODY METHODIST CHURCH","503"
"GALVESTON","33407","MUD 12 BUILDING","362"
"GALVESTON","7708","NESSLER CENTER","446"
"GALVESTON","90107","REGAL ESTATES","198"
"GALVESTON","89651","SANTA FE","228"
"GALVESTON","7686","SANTA FE CITY HALL","204"
"GALVESTON","90561","SANTA FE, TX","94"
"GALVESTON","23021","SEASIDE BAPTIST CHURCH","246"
"GALVESTON","7670","TEXAS CITY CENTRAL FIRE STATION","152"
"GALVESTON","7666","TRAINING ROOM","117"
"GALVESTON","19966","WEST COUNTY BLDG","700"
"GARZA","89711","COMMUNITY ROOM","34"
"GARZA","89710","COMMUNITY ROOM","67"
"GARZA","89709","FELLOWSHIP HALL REAR DOOR","80"
"GARZA","16486","MAIN STREET DOOR","117"
"GARZA","20354","NORTH ENTRANCE TO NORTHRIDGE","29"
"GARZA","7734","SUPERINTENDANT'S OFFICE","16"
"GILLESPIE","17235","CONFERENCE ROOM","311"
"GILLESPIE","25258","CONFERENCE ROOM","101"
"GILLESPIE","28908","FELLOWSHIP HALL","397"
"GILLESPIE","28909","MAIN LOBBY","326"
"GILLESPIE","7739","MAIN LOBBY","373"
"GILLESPIE","7740","MEETING ROOM","431"
"GILLESPIE","94609","MEETING ROOM","52"
"GILLESPIE","7741","MEETING ROOM","178"
"GILLESPIE","28906","PAPE EVENT CENTER","403"
"GILLESPIE","90843","SANCTUARY HALL","238"
"GILLESPIE","7749","STATION","215"
"GLASSCOCK","23659","CHURCH HALL","83"
"GLASSCOCK","13477","COMMUNITY CENTER","28"
"GLASSCOCK","7752","DRUMRIGHT COMMUNITY CENTER","49"
"GLASSCOCK","91598","SENIOR CITIZEN CENTER","38"
"GOLIAD","89345","3572 US HWY 59 N. GOLIAD TX 77963","73"
"GOLIAD","14890","AW VOL FIRE DEPT.","80"
"GOLIAD","7758","COM PCT. #2 OFFICE","21"
"GOLIAD","7756","FANNIN METHODIST CHURCH","77"
"GOLIAD","7757","FIREHOUSE","64"
"GOLIAD","24656","GOLIAD CHURCH OF CHRIST","85"
"GOLIAD","7755","GOLIAD COMMUNITY CENTER","94"
"GOLIAD","32245","SCHROEDER VOLUNTEER FIRE DEPT","127"
"GOLIAD","7761","WEESATCHE COMM CNTR","158"
"GONZALES","18602","ELECTION ROOM","95"
"GONZALES","90370","ELECTION ROOM","61"
"GONZALES","18604","ELECTION ROOM","27"
"GONZALES","18610","ELECTION ROOM","57"
"GONZALES","32517","ELECTION ROOM","157"
"GONZALES","7767","ELECTION ROOM","152"
"GONZALES","7778","ELECTION ROOM","20"
"GONZALES","18587","ELECTION ROOM","23"
"GONZALES","22253","ELECTION ROOM","103"
"GONZALES","90002","ELECTION ROOM","260"
"GONZALES","29287","ELECTION ROOM","64"
"GONZALES","7772","ELECTION ROOM","49"
"GONZALES","29286","ELECTION ROOM","100"
"GONZALES","18605","ELECTION ROOM","61"
"GRAY","90990","GRANDVIEW HOPKINS SCHOOL, BOARD ROOM","51"
"GRAY","13854","HILLSIDE CHRISTIAN CHURCH, FAMILY LIFE CENTER","434"
"GRAY","13956","LEFORS CIVIC CENTER","144"
"GRAY","22577","LOVETT LIBRARY, PIONEER ROOM","228"
"GRAY","13849","LOVETT MEMORIAL LIBRARY, AUDITORIUM","394"
"GRAY","13857","M K BROWN AUDITORIUM, LOBBY","248"
"GRAYSON","88952","BALLROOM","296"
"GRAYSON","21778","BOARD MEETING ROOM","700"
"GRAYSON","21359","COMMUNITY ROOM","323"
"GRAYSON","21364","COUNCIL CHAMBERS","589"
"GRAYSON","94821","EAST ENTRANCE ADA ACCESS","86"
"GRAYSON","22717","EDWARDS COMMUNITY ROOM","289"
"GRAYSON","89697","EISENHOWER ROOM","198"
"GRAYSON","20661","FELLOWSHIP HALL","275"
"GRAYSON","32108","FELLOWSHIP HALL","300"
"GRAYSON","89695","GYM","147"
"GRAYSON","19893","GYM FOYER","289"
"GRAYSON","22111","JP COURTROOM","673"
"GRAYSON","20789","MAIN ENTRANCE","367"
"GRAYSON","19888","MAIN ENTRANCE","102"
"GRAYSON","88950","MAIN ENTRANCE","290"
"GRAYSON","21782","MAIN ENTRANCE","182"
"GRAYSON","89696","MAIN ENTRANCE","232"
"GRAYSON","20656","MAIN ENTRANCE","303"
"GRAYSON","20657","MEETING ROOM","180"
"GRAYSON","7793","SOUTH ENTRANCE","225"
"GRAYSON","20639","TECH CENTER","613"
"GRAYSON","32816","WEST ENTRANCE","624"
"GRAYSON","32106","WEST ENTRANCE","501"
"GREGG","90235","CAFETERIA","496"
"GREGG","20007","COMMUNITY ROOM","421"
"GREGG","89626","COMMUNITY ROOM","340"
"GREGG","32393","DINING ROOM","198"
"GREGG","90233","FELLOWSHIP HALL","574"
"GREGG","23865","FELLOWSHIP HALL","402"
"GREGG","23867","FELLOWSHIP HALL","11"
"GREGG","32383","FELLOWSHIP HALL","359"
"GREGG","33182","GYMNASIUM","622"
"GREGG","90234","GYMNASIUM","282"
"GREGG","89627","LARGE DINING ROOM","389"
"GREGG","7859","MAIN ROOM","267"
"GREGG","19987","MAIN ROOM","512"
"GREGG","19989","MEETING ROOM","53"
"GREGG","24491","MEETING ROOM","41"
"GREGG","7856","PIANO ROOM","419"
"GREGG","31266","THEATER FOYER","278"
"GREGG","32941","TRAINING ROOM","176"
"GRIMES","7870","BEDIAS CIVIC CENTER","215"
"GRIMES","7864","COURTHOUSEANNEX","340"
"GRIMES","7868","COURTNEY COMMUNITY CENTER","107"
"GRIMES","7875","GO TEXAN BUILDING","65"
"GRIMES","7865","IOLA COMMUNITY CENTER","257"
"GRIMES","7873","KEITH COMMUNITY CENTER","292"
"GRIMES","7869","NAVASOTA CENTER","330"
"GRIMES","7867","PLANTERSVILLE TOWN HALL","237"
"GRIMES","32261","PROGRESSIVE CENTER","59"
"GRIMES","7872","RICHARDS FIRE STATION","58"
"GRIMES","32262","ROCKIN L RECEPTION HALL","87"
"GRIMES","7871","SHIRO CIVIC CENTER","80"
"GRIMES","7874","SINGLETON COMMUNITY CENTER","73"
"GRIMES","7876","TODD MISSION","191"
"GUADALUPE","7887","ANNEX","90"
"GUADALUPE","7897","BUILDING #3, COMMUNITY CENTER","181"
"GUADALUPE","7891","CHAPEL","115"
"GUADALUPE","24131","CITY HALL","122"
"GUADALUPE","7900","COMMUNITY CENTER","181"
"GUADALUPE","25433","CONFERENCE ROOMS A/B","72"
"GUADALUPE","7901","COUNCIL CHAMBERS","167"
"GUADALUPE","31635","COUNCIL ROOM","345"
"GUADALUPE","7883","COURT ROOM","289"
"GUADALUPE","7892","EZELI ROOM","446"
"GUADALUPE","7905","FELLOWSHIP HALL","267"
"GUADALUPE","7882","FELLOWSHIP HALL","211"
"GUADALUPE","7893","FELLOWSHIP HALL","46"
"GUADALUPE","7886","FELLOWSHIP HALL","58"
"GUADALUPE","7881","FELLOWSHIP HALL","77"
"GUADALUPE","7899","FOURPLEX ROOM","277"
"GUADALUPE","33043","FOYER","180"
"GUADALUPE","7890","HALL","283"
"GUADALUPE","20309","HALL","144"
"GUADALUPE","7904","HALL","174"
"GUADALUPE","25431","LOBBY","218"
"GUADALUPE","25430","LOBBY","206"
"GUADALUPE","7885","LOWER FLOOR","98"
"GUADALUPE","7878","MAIN HALL","214"
"GUADALUPE","7889","MAIN HALL","145"
"GUADALUPE","90826","MEETING ROOM","304"
"GUADALUPE","33048","ROOM","239"
"GUADALUPE","33047","ROOM","131"
"GUADALUPE","7895","ROOM","184"
"GUADALUPE","33046","ROOM","140"
"GUADALUPE","33044","ROOM 118","521"
"GUADALUPE","7896","SANCTUARY","325"
"GUADALUPE","22675","SCHERTZ ELECTIONS OFFICE","455"
"GUADALUPE","22677","SUNDAY SCHOOL BLDG","588"
"HALE","89357","1300 I-27","497"
"HALE","89984","ABERNATHY CITY HALL","179"
"HALE","7914","COMMUNITY CENTER","47"
"HALE","90184","LEMOND COMMUNITY CENTER","147"
"HALE","7908","PLAINVIEWOLLIE LINER CENTER","328"
"HALL","28166","1ST FLOOR LOBBY","209"
"HALL","7928","FRONT ENTRANCE","94"
"HALL","31858","LOBBY","29"
"HALL","7925","LOBBY","15"
"HAMILTON","30627","COURTHOUSE FOYER","709"
"HAMILTON","7933","HICO COMMUNITY CENTER","335"
"HANSFORD","7944","BUSINESS OFFICE HALL","163"
"HANSFORD","7940","CRISTOREDENTOR CATHOLIC CHURCH","14"
"HANSFORD","7941","CRISTOREDENTOR CATHOLIC CHURCH","91"
"HANSFORD","88940","FELLOWSHIP HALL","179"
"HANSFORD","20586","FRONT DOOR","120"
"HANSFORD","89543","MEETING ROOM","183"
"HANSFORD","7945","PARRISH HALL","20"
"HANSFORD","7946","PRINGLE/MORSE COMMUNITY BUILDING","55"
"HARDEMAN","7948","CHILLICOTHE AG PAVILLION","129"
"HARDEMAN","29848","CITY HALL","93"
"HARDEMAN","27987","QUANAH COMMUNITY CENTER","114"
"HARDEMAN","29847","THOMPSON SAWYER LIBRARY","132"
"HARDIN","94254","COUNTY COURTROOM","175"
"HARDIN","94333","FELLOWSHIP HALL","656"
"HARDIN","94260","FELLOWSHIP HALL","165"
"HARDIN","94261","FELLOWSHIP HALL","286"
"HARDIN","94262","FELLOWSHIP HALL","114"
"HARDIN","94264","FELLOWSHIP HALL","113"
"HARDIN","94268","FELLOWSHIP HALL","300"
"HARDIN","94257","FELLOWSHIP HALL","255"
"HARDIN","94259","FELLOWSHIP HALL","505"
"HARDIN","94263","FELLOWSHIP HALL","132"
"HARDIN","94269","FELLOWSHIP HALL","265"
"HARDIN","94258","FIRE HALL","200"
"HARDIN","94270","FIRE STATION","212"
"HARDIN","94256","FIRE STATION","170"
"HARDIN","94267","MAIN BUILDING","286"
"HARDIN","94255","MAIN BUILDING","551"
"HARDIN","94265","MAIN BUILDING","264"
"HARDIN","94266","MAIN BUILDING","338"
"HARDIN","94273","VFW HALL","151"
"HARRIS","91745","1 RAIDER CIRCLE SOUTH","119"
"HARRIS","91736","1000 PINEY POINT ROAD","222"
"HARRIS","92739","101 SOUTH RICHEY STREET","250"
"HARRIS","92678","1019 CONGRESS AVENUE","300"
"HARRIS","94773","10203 BIRCHRIDGE DR","73"
"HARRIS","92338","10220 SHADY LANE","69"
"HARRIS","91899","10221 ELLA LEE LANE","193"
"HARRIS","91810","1025 CAMPBELL ROAD","288"
"HARRIS","92361","10410 AIRLINE DRIVE","56"
"HARRIS","92611","10410 CLAY ROAD","135"
"HARRIS","92354","10425 HILLCROFT STREET","190"
"HARRIS","91877","10502 BRIAR FOREST DRIVE","116"
"HARRIS","91829","10503 HUGHES ROAD","106"
"HARRIS","91845","10520 HUFFMEISTER ROAD","166"
"HARRIS","91856","10620 BRIAR FOREST DRIVE","170"
"HARRIS","91614","10626 ATWELL DRIVE","156"
"HARRIS","92463","10726 MESA DRIVE","10"
"HARRIS","91855","10800 MILLS ROAD","196"
"HARRIS","91830","10825 N GESSNER RD","76"
"HARRIS","91827","10950 KATY FREEWAY","212"
"HARRIS","92500","1100 ELDRIDGE PARKWAY","127"
"HARRIS","91607","1100 MERRILL STREET","313"
"HARRIS","94771","1101 TAFT STREET","131"
"HARRIS","91668","11111 BEAMER ROAD","144"
"HARRIS","92498","11116 MAHAFFEY ROAD","202"
"HARRIS","91913","11202 SMITHDALE ROAD","305"
"HARRIS","91976","11207 WILL CLAYTON PARKWAY","230"
"HARRIS","92417","11300 STANCLIFF ROAD","96"
"HARRIS","91842","11303 HONEY GROVE LANE","366"
"HARRIS","91833","11600 WOODLAND SHORE DRIVE","274"
"HARRIS","91939","11611 CHAMPION FOREST DRIVE","232"
"HARRIS","92333","11655 CHIMNEY ROCK ROAD","145"
"HARRIS","91966","11750 MEMORIAL DRIVE","377"
"HARRIS","91947","11750 STEEPLEWAY BOULEVARD","267"
"HARRIS","92485","11850 FALLBROOK DRIVE","176"
"HARRIS","92730","11901 WEST HARDY ROAD","249"
"HARRIS","91732","11950 TAYLORCREST ROAD","357"
"HARRIS","92628","12050 OLD KLUGE ROAD","232"
"HARRIS","91894","12214 MEMORIAL DRIVE","384"
"HARRIS","91945","12303 SONNIER STREET","406"
"HARRIS","91791","12323 SHAFTSBURY DRIVE","126"
"HARRIS","92426","12330 KLUGE ROAD","243"
"HARRIS","92341","12421 TANNER ROAD","343"
"HARRIS","91671","12425 WOODFOREST BOULEVARD","69"
"HARRIS","92543","12470 WALTERS ROAD","28"
"HARRIS","92728","12512 WALTERS ROAD","75"
"HARRIS","91729","12550 VINDON DRIVE","278"
"HARRIS","91793","12730 CHAMPION FOREST DRIVE","202"
"HARRIS","92746","12801 NORTHWEST FREEWAY","133"
"HARRIS","92654","12900 ALMEDA GENOA ROAD","154"
"HARRIS","92396","1300 W MOUNT HOUSTON RD","58"
"HARRIS","91711","1302 KEENE STREET","147"
"HARRIS","91789","1321 PARK BAYOU DRIVE","317"
"HARRIS","91648","1335 SHADOWDALE DRIVE","248"
"HARRIS","92622","13403 WOODS-SPILLANE BOULEVARD","103"
"HARRIS","91850","13439 JONES ROAD","250"
"HARRIS","92697","135 HARE ROAD","681"
"HARRIS","92377","13502 NORTHPOINTE RIDGE LANE","357"
"HARRIS","91757","13615 CHAMPION FOREST DRIVE","259"
"HARRIS","91824","13735 BEAMER ROAD ENTRANCE B","107"
"HARRIS","91695","13803 BISSONNET STREET","83"
"HARRIS","92565","13902 CUTTEN ROAD","383"
"HARRIS","91849","14120 WALLISVILLE ROAD","69"
"HARRIS","92726","1414 WIRT ROAD","993"
"HARRIS","92620","14201 BRIAR FOREST DRIVE","170"
"HARRIS","91836","14225 HARGRAVE ROAD","198"
"HARRIS","92550","14301 STUEBNER AIRLINE ROAD","128"
"HARRIS","91879","1431 GELLHORN DRIVE","122"
"HARRIS","92367","14310 DUNCANNON DRIVE","183"
"HARRIS","92445","1440 BOULDERCREST DRIVE","224"
"HARRIS","92545","14410 MAUNA LOA LANE","203"
"HARRIS","91817","14435 MESA DRIVE","202"
"HARRIS","92663","14701 SPRING CYPRESS ROAD","292"
"HARRIS","92718","1475 WEST GRAY STREET","324"
"HARRIS","92507","14908 ALDINE WESTFIELD ROAD","91"
"HARRIS","92345","14950 WEST LITTLE YORK ROAD","167"
"HARRIS","91839","15006 LAKEWOOD FOREST DRIVE","344"
"HARRIS","92733","1503 SOUTH HOUSTON AVENUE","361"
"HARRIS","91724","1504 9TH STREET","106"
"HARRIS","92623","15040 WESTPARK DRIVE","87"
"HARRIS","92456","1520 CANDLELIGHT LANE","282"
"HARRIS","92609","15235 SPRING CYPRESS ROAD","237"
"HARRIS","91739","15415 NORTH ELDRIDGE PARKWAY","463"
"HARRIS","91643","15415 WEST ROAD","237"
"HARRIS","91951","15500 PROCTOR STREET","134"
"HARRIS","92590","15500 VANDALIA WAY","7"
"HARRIS","92639","15545 EL CAMINO REAL","99"
"HARRIS","92735","15741 WALLISVILLE ROAD","216"
"HARRIS","91750","1575 CHANTILLY LANE","227"
"HARRIS","92376","15920 PIPERS VIEW DRIVE","173"
"HARRIS","92555","15950 RIDGE PARK DRIVE","247"
"HARRIS","91715","1600 AUGUSTA DRIVE","375"
"HARRIS","91719","16000 HICKORY KNOLL DRIVE","150"
"HARRIS","91990","16002 COLES CROSSING DRIVE","259"
"HARRIS","92587","1602 HOYT LANE","297"
"HARRIS","92379","16106 MIDDLEBROOK DRIVE","271"
"HARRIS","91964","16155 ASPENGLENN DRIVE","222"
"HARRIS","92720","16327 LAKEVIEW DRIVE","714"
"HARRIS","92557","16444 CUTTEN ROAD","151"
"HARRIS","92641","16511 DIANA LANE","357"
"HARRIS","94752","16526 ELLA BOULEVARD","87"
"HARRIS","91887","1656 BLALOCK ROAD","127"
"HARRIS","91726","16823 WEST ROAD","272"
"HARRIS","92589","16850 MIDDLEBROOK DRIVE","205"
"HARRIS","91807","1700 LAKE KINGWOOD TRAIL","95"
"HARRIS","92533","17000 LONGENBAUGH DRIVE","243"
"HARRIS","92618","17100 WEST ROAD","188"
"HARRIS","92356","1711 MAGNOLIA STREET","112"
"HARRIS","92400","17123 RED OAK DRIVE","114"
"HARRIS","91799","17202 BUTTE CREEK ROAD","115"
"HARRIS","91796","1728 HUFSMITH ROAD","191"
"HARRIS","91900","17321 WOODLAND HILLS DRIVE","95"
"HARRIS","91918","17333 HUFFMEISTER ROAD","471"
"HARRIS","91988","17401 SATURN LANE","122"
"HARRIS","92510","17510 THEISS MAIL ROUTE ROAD","293"
"HARRIS","92638","17770 IMPERIAL VALLEY DRIVE","50"
"HARRIS","91859","17950 WALLER TOMBALL ROAD","193"
"HARRIS","91694","1800 SPACE PARK DRIVE NO 200","280"
"HARRIS","92664","1801 RIVERSTONE RANCH ROAD","159"
"HARRIS","92631","18018 FOREST HEIGHTS DRIVE","181"
"HARRIS","91936","18027 SOUTH KUYKENDAHL ROAD","188"
"HARRIS","91927","1815 ENCLAVE PARKWAY","203"
"HARRIS","92343","1815 SHANNON VALLEY DRIVE","209"
"HARRIS","92541","1815 WESTGREEN BOULEVARD","447"
"HARRIS","92503","18218 THEISS MAIL ROUTE ROAD","252"
"HARRIS","91699","1822 WEST 18TH STREET","291"
"HARRIS","91853","18302 NORTH ELDRIDGE PARKWAY","569"
"HARRIS","92548","1900 WEST 34TH STREET","193"
"HARRIS","91902","19034 JOAN LEIGH DRIVE","252"
"HARRIS","91968","1919 EAST ARCHER ROAD","186"
"HARRIS","92630","19202 GROESCHKE ROAD","211"
"HARRIS","94753","1930 AIRPORT BOULEVARD","16"
"HARRIS","92688","19520 PINEHURST TRAIL DRIVE","603"
"HARRIS","91959","19600 MISTY COVE DRIVE","133"
"HARRIS","92474","19636 SAUMS ROAD","216"
"HARRIS","91972","200 EAST WALLISVILLE ROAD","248"
"HARRIS","92661","2002 WILLOW TERRACE DRIVE","317"
"HARRIS","92535","2005 W W THORNE BOULEVARD","117"
"HARRIS","91777","2008 KIRBY DRIVE","265"
"HARRIS","92490","2025 WEST 11TH STREET","397"
"HARRIS","92508","20700 BLOCK OF APPALOOSA TRAIL","167"
"HARRIS","92662","20700 KINGSLAND BOULEVARD","332"
"HARRIS","91961","20775 KINGSLAND BOULEVARD","253"
"HARRIS","92469","21 BLUE LAKE DRIVE","453"
"HARRIS","91633","2100 YUPON STREET","144"
"HARRIS","92539","21000 FRANZ ROAD","129"
"HARRIS","91851","21010 MAPLE VILLAGE DRIVE","426"
"HARRIS","92494","21203 HIGHLAND KNOLLS DRIVE","240"
"HARRIS","92466","21700 RAYFORD ROAD","54"
"HARRIS","94767","21723 ALDINE WESTFIELD RD","92"
"HARRIS","92471","2175 SPRING CREEK DRIVE","264"
"HARRIS","92358","21757 FAIRFIELD PLACE DRIVE","270"
"HARRIS","91636","2200 RIDGECREST DRIVE","74"
"HARRIS","92552","2201 DAIRY ASHFORD ROAD","128"
"HARRIS","92505","22101 MORTON RANCH ROAD","203"
"HARRIS","92717","2223 WEST LOOP SOUTH FREEWAY","387"
"HARRIS","92651","22311 PROVINCIAL BOULEVARD","243"
"HARRIS","92593","22601 LUTHERAN CHURCH ROAD","203"
"HARRIS","92658","2300 MILLS BRANCH DRIVE","256"
"HARRIS","91878","2301 SEAGLER RD","283"
"HARRIS","92416","2400 WILCREST DRIVE","201"
"HARRIS","92738","2407 MARKET STREET","367"
"HARRIS","91741","24403 EAST LAKE HOUSTON PARKWAY","254"
"HARRIS","91718","2515 OLD FARM ROAD","143"
"HARRIS","92360","2525 GESSNER ROAD","386"
"HARRIS","92335","2545 PRESSLER STREET","93"
"HARRIS","92710","26026 HEMPSTEAD HIGHWAY","1347"
"HARRIS","92369","2610 ELVINTA STREET","251"
"HARRIS","91610","2633 TRAILING VINE ROAD","231"
"HARRIS","92594","2650 SHADOWBRIAR DRIVE","224"
"HARRIS","91801","2700 CYPRESS CREEK PARKWAY","159"
"HARRIS","91625","2700 ROLLINGBROOK DRIVE","146"
"HARRIS","94772","2732 FM 528 RD","277"
"HARRIS","91776","2801 BLALOCK ROAD","75"
"HARRIS","94749","28515 OLD WASHINGTON ROAD","185"
"HARRIS","94768","2903 FALCON PASS","96"
"HARRIS","92567","2920 FOREST GARDEN DRIVE","207"
"HARRIS","92731","3000 ALDINE MAIL ROUTE ROAD","110"
"HARRIS","94770","3000 SOUTHWEST FREEWAY","142"
"HARRIS","92399","3003 DABNEY DRIVE","181"
"HARRIS","92648","302 WEST EL DORADO BOULEVARD","107"
"HARRIS","91705","3030 ROSEFIELD DRIVE","143"
"HARRIS","92421","3111 LOUETTA ROAD","442"
"HARRIS","94028","315 BERRY ROAD","67"
"HARRIS","92585","3200 ALMOND CREEK DRIVE","319"
"HARRIS","92606","3201 FARRINGTON STREET","398"
"HARRIS","91944","3203 FRESHMEADOWS DRIVE","193"
"HARRIS","92477","3215 CEDAR KNOLLS DRIVE","273"
"HARRIS","92666","3303 SYNOTT ROAD","91"
"HARRIS","91844","3501 LUELLA BOULEVARD","461"
"HARRIS","91662","3502 BELLFORT STREET","11"
"HARRIS","92724","3599 WESTCENTER DRIVE","377"
"HARRIS","92677","3600 LOCKE LANE","328"
"HARRIS","92524","3603 WEST LAKE HOUSTON PARKWAY","207"
"HARRIS","91617","3617 NORRIS DRIVE","113"
"HARRIS","92624","3635 LAKES OF BRIDGEWATER DRIVE","107"
"HARRIS","91771","3699 NORRIS DRIVE","105"
"HARRIS","92453","3705 CYPRESSWOOD DRIVE","337"
"HARRIS","92372","3715 PRESTON AVENUE","282"
"HARRIS","92747","3725 FULTON STREET","152"
"HARRIS","91892","3756 UNIVERSITY BOULEVARD","127"
"HARRIS","92711","3810 WEST FUQUA STREET","75"
"HARRIS","92383","3838 ABERDEEN WAY","190"
"HARRIS","91795","3838 BLUE BONNET BOULEVARD","245"
