HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Auto-Mark,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - No DL,Provisional - No POR,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received By Election Day,Received By Friday,Absentee Counted,Absentee Rejected,Abssentee Late,FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Unreturned,Military Undeliverable,Military By Election Day,Military By Friday,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Unreturned,Overseas Undeliverable,Overseas By Election Day,Overseas By Friday,Overseas Counted,Overseas Rejected,Overseas Late
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 59,0,0,0,0,0,0,0,0,0,Polling Place,21,Yes,1 Very difficult,0,0,0,3,9,9,PEACE,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 60,0,0,0,0,0,0,0,0,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 61,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,0,0,2,10,8,CEDARCREEK,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 62,0,0,0,0,0,0,0,0,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 63,0,0,0,0,0,0,0,0,0,Polling Place,17,Yes,1 Very difficult,0,0,1,1,7,8,BETHESDA,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 64,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,0,1,1,7,11,CONCORDIA,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 65,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,0,0,2,10,8,CEDARCREEK,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 67,0,0,0,0,0,0,0,0,0,Polling Place,17,Yes,1 Very difficult,0,0,1,1,7,8,BETHESDA,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 42,344,5,37,241,241,0,184,57,0,Polling Place,22,Yes,1 Very difficult,0,0,0,2,15,5,PENTECOSTAL,Yes,0,0,0,0,38,21,6,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 43,311,5,44,216,216,0,160,56,0,Polling Place,20,Yes,1 Very difficult,0,0,1,1,7,11,CONCORDIA,Yes,0,0,0,0,28,20,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 44,78,0,10,61,56,0,44,17,0,Polling Place,20,Yes,1 Very difficult,0,0,0,2,10,8,CEDARCREEK,Yes,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 45,433,6,28,277,276,0,221,56,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,16,11,1,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 46,1051,19,166,651,651,1,561,89,0,Polling Place,21,Yes,1 Very difficult,0,0,1,3,11,6,OUT REDEEMER,Yes,1,0,0,1,60,56,1,0,59,0,59,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 47,353,6,14,252,253,0,217,35,0,Polling Place,20,Yes,1 Very difficult,0,0,1,4,4,11,MESSIAH,Yes,0,0,0,0,27,26,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 48,421,6,82,254,255,0,172,82,0,Polling Place,20,Yes,1 Very difficult,0,1,0,5,4,10,HOPE,Yes,0,0,0,0,22,21,0,0,21,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 49,416,5,31,294,294,0,240,54,0,Polling Place,20,Yes,1 Very difficult,0,0,1,1,7,11,CONCORDIA,Yes,0,0,0,0,60,26,3,0,57,0,57,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 50,2,0,0,2,2,1,0,1,0,Polling Place,16,Yes,1 Very difficult,0,0,0,5,9,2,PLYMOUTH,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 51,1,0,0,1,1,1,0,0,0,Polling Place,16,Yes,1 Very difficult,0,0,0,5,9,2,PLYMOUTH,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 52,1,0,0,1,1,0,0,1,0,Polling Place,21,Yes,1 Very difficult,0,0,0,3,9,9,PEACE,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 53,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,1,0,5,4,10,HOPE,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 54,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,0,1,4,4,11,MESSIAH,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 55,4,0,0,2,2,0,1,1,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 56,0,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,1,0,5,4,10,HOPE,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 57,5,0,0,4,4,1,0,3,0,Polling Place,17,Yes,1 Very difficult,0,0,1,1,7,8,BETHESDA,Yes,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 58,1,0,0,1,1,0,0,1,0,Polling Place,20,Yes,1 Very difficult,0,0,1,1,7,11,CONCORDIA,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 66,3,0,0,0,0,0,0,0,0,Polling Place,20,Yes,1 Very difficult,0,0,0,2,10,8,CEDARCREEK,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 17,1496,18,159,1094,1094,0,968,126,0,Polling Place,17,Yes,1 Very difficult,0,0,1,1,7,8,BETHESDA,Yes,0,0,0,0,134,109,5,1,127,1,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 18,510,1,27,345,345,0,274,71,0,Polling Place,20,Yes,1 Very difficult,0,0,1,1,7,11,CONCORDIA,Yes,0,0,0,0,60,30,3,1,54,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 19,460,5,70,304,304,0,258,46,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,48,29,0,1,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 20,2625,9,1189,1483,1484,0,1248,235,0,Polling Place,22,Yes,1 Very difficult,0,3,2,8,5,4,UWEC,Yes,0,0,0,0,57,20,2,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 21,1090,11,209,678,678,0,553,125,0,Polling Place,17,Yes,1 Very difficult,0,0,1,1,7,8,BETHESDA,Yes,0,0,0,0,72,46,4,0,68,0,68,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 22,368,0,48,257,257,0,191,66,0,Polling Place,16,Yes,1 Very difficult,0,0,0,5,9,2,PLYMOUTH,Yes,0,0,0,0,16,9,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 23,1512,9,146,1023,1020,1,864,158,0,Polling Place,16,Yes,1 Very difficult,0,0,0,5,9,2,PLYMOUTH,Yes,0,0,0,0,185,68,7,0,166,0,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 24,303,0,124,175,175,0,139,36,0,Polling Place,22,Yes,1 Very difficult,0,3,2,8,5,4,UWEC,Yes,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 25,1426,9,74,1071,1071,2,895,174,0,Polling Place,21,Yes,1 Very difficult,0,0,0,3,9,9,PEACE,Yes,0,0,0,0,130,119,2,1,128,0,128,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 26,575,1,68,418,418,0,335,83,0,Polling Place,21,Yes,1 Very difficult,0,0,0,3,9,9,PEACE,Yes,0,0,0,0,43,32,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 27,158,2,10,127,127,0,103,24,0,Polling Place,21,Yes,1 Very difficult,0,0,0,3,9,9,PEACE,Yes,0,0,0,0,20,13,1,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 2,836,25,232,505,506,0,376,129,0,Polling Place,19,Yes,1 Very difficult,0,2,0,4,8,5,LAKE ST,Yes,3,0,0,3,54,38,4,2,47,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 3,2064,29,373,1325,1335,9,1201,115,0,Polling Place,22,Yes,1 Very difficult,0,0,0,2,9,11,SALEM,Yes,0,0,0,0,265,188,5,0,256,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 4,562,1,70,379,379,0,324,55,0,Polling Place,22,Yes,1 Very difficult,0,0,0,2,15,5,PENTECOSTAL,Yes,0,0,0,0,40,28,0,0,39,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 5,1197,35,430,624,624,0,495,129,0,Polling Place,22,Yes,1 Very difficult,0,0,0,2,15,5,PENTECOSTAL,Yes,1,0,0,1,38,35,0,0,36,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 6,1201,22,394,672,672,0,577,95,0,Polling Place,19,Yes,1 Very difficult,0,2,0,4,8,5,LAKE ST,Yes,0,0,0,0,72,65,0,0,71,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 7,857,2,49,546,546,0,432,114,0,Polling Place,15,Yes,1 Very difficult,0,1,1,3,5,5,CHILDRENS THEATRE,Yes,0,0,0,0,69,58,2,0,66,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 8,853,2,56,586,585,0,527,59,0,Polling Place,20,Yes,1 Very difficult,0,0,0,4,7,9,ST OLAF,Yes,0,0,0,0,57,47,1,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 9,475,7,74,296,296,0,204,92,0,Polling Place,15,Yes,1 Very difficult,0,1,1,3,5,5,CHILDRENS THEATRE,Yes,0,0,0,0,24,22,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 10,1268,8,177,813,812,0,663,150,0,Polling Place,20,Yes,1 Very difficult,0,0,1,4,4,11,MESSIAH,Yes,0,0,0,0,76,59,1,0,73,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 11,1092,10,81,738,738,0,620,118,0,Polling Place,21,Yes,1 Very difficult,0,0,0,1,9,11,BIRCH ST BAPTIST,Yes,1,0,1,0,102,82,2,1,97,2,98,1,0,0,0,0,0,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 12,1788,13,108,1235,1237,0,1133,102,0,Polling Place,20,Yes,1 Very difficult,0,0,0,4,7,9,ST OLAF,Yes,0,0,0,0,142,112,3,0,137,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 13,409,4,38,280,280,0,242,38,0,Polling Place,20,Yes,1 Very difficult,0,0,0,4,7,9,ST OLAF,Yes,0,0,0,0,17,15,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 14,1222,11,151,791,791,0,667,124,0,Polling Place,19,Yes,1 Very difficult,0,0,0,2,8,9,CVTC,Yes,0,0,0,0,89,71,2,0,86,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18221,EAU CLAIRE COUNTY,CITY OF EAU CLAIRE,Ward 15,1242,23,146,807,811,0,660,147,0,Polling Place,20,Yes,1 Very difficult,0,0,0,3,9,8,TRINITY,Yes,0,0,0,0,130,101,5,0,123,2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19002,FLORENCE COUNTY,TOWN OF AURORA,Ward 1-3,586,0,29,345,345,19,0,326,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,0,4,AURORA TOWN HALL,No,0,0,0,0,19,12,1,0,18,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19004,FLORENCE COUNTY,TOWN OF COMMONWEALTH,Ward 1-3,250,0,9,143,143,9,0,134,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,1,4,Commonwhealth Town Hall,No,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19006,FLORENCE COUNTY,TOWN OF FENCE,Ward 1,151,0,1,95,95,35,0,60,0,Polling Place,3,No,4 Somewhat easy,0,0,0,2,1,0,Fence Town Hall,No,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19008,FLORENCE COUNTY,TOWN OF FERN,Ward 1,129,0,6,93,93,11,0,0,82,Polling Place,4,No,3 Neither difficult nor easy,0,0,4,0,0,0,Fern Town Hall,No,0,0,0,0,13,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19010,FLORENCE COUNTY,TOWN OF FLORENCE,Ward 1-7,1314,13,64,747,747,248,0,498,0,Polling Place,7,No,1 Very difficult,0,0,0,3,2,2,Communtiy Center,No,1,0,1,0,96,36,1,1,92,0,91,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
19012,FLORENCE COUNTY,TOWN OF HOMESTEAD,Ward 1,242,0,12,155,155,14,0,141,0,Polling Place,4,No,4 Somewhat easy,0,0,0,1,3,0,Homestead Town Hall,No,0,0,0,0,9,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19014,FLORENCE COUNTY,TOWN OF LONG LAKE,Ward 1,122,0,7,86,86,22,0,64,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,3,0,0,Long Lake Town Hall,No,0,0,0,0,5,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19016,FLORENCE COUNTY,TOWN OF TIPLER,Ward 1,103,0,3,66,66,10,0,56,0,Polling Place,3,No,4 Somewhat easy,0,0,0,0,2,1,Town Hall,No,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,FOND DU LAC COUNTY,TOWN OF ALTO,Wards 1-2,670,4,33,427,427,0,427,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,2,2,Alto Community Center,No,0,0,0,0,14,8,0,0,13,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20004,FOND DU LAC COUNTY,TOWN OF ASHFORD,Wards 1-3,1105,1,48,660,660,0,660,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,1,3,Ashford Town Hall,No,0,0,0,0,24,6,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,FOND DU LAC COUNTY,TOWN OF AUBURN,Wards 1-3,1552,2,75,1022,1022,0,1022,0,0,Polling Place,7,No,4 Somewhat easy,0,0,0,0,2,5,Auburn Town Hall,No,0,0,0,0,26,4,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,FOND DU LAC COUNTY,TOWN OF BYRON,Wards 1-2,1109,0,49,726,726,0,726,0,0,Polling Place,8,Yes,5 Very easy,0,0,0,0,4,4,Byron Town Hall,No,0,0,0,0,31,9,2,0,30,0,29,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20010,FOND DU LAC COUNTY,TOWN OF CALUMET,Wards 1-2,943,2,30,626,626,0,626,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,3,2,0,Calumet Town Hall,No,0,0,0,0,38,8,1,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20012,FOND DU LAC COUNTY,TOWN OF EDEN,Wards 1-2,681,1,28,445,445,0,445,0,0,Polling Place,7,Yes,2 Somewhat difficult,0,0,0,0,3,4,Eden Community Center,Yes,0,0,0,0,9,6,0,0,9,0,9,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
20014,FOND DU LAC COUNTY,TOWN OF ELDORADO,Wards 1-3,918,0,42,622,622,0,622,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,3,0,Eldorado Community Center,No,0,0,0,0,25,3,0,0,24,1,24,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20016,FOND DU LAC COUNTY,TOWN OF EMPIRE,Wards 1-4,1933,0,77,1289,1289,0,1289,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,0,3,3,Empire Town Hall,No,0,0,0,0,100,7,5,0,90,5,94,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,FOND DU LAC COUNTY,TOWN OF FOND DU LAC,Wards 1-8,2088,10,143,1428,1428,0,1428,0,0,Polling Place,13,Yes,3 Neither difficult nor easy,0,0,0,5,5,3,Fond du Lac Town Hall,No,0,0,0,0,117,40,6,4,110,1,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20020,FOND DU LAC COUNTY,TOWN OF FOREST,Wards 1-2,719,0,33,497,497,0,497,0,0,Polling Place,4,Yes,3 Neither difficult nor easy,0,0,0,1,0,3,Forest Town Hall,No,0,0,0,0,15,5,1,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20022,FOND DU LAC COUNTY,TOWN OF FRIENDSHIP,Wards 1-3,1534,4,106,939,939,0,939,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,5,0,Friendship Town Hall,No,0,0,0,0,48,9,1,0,45,2,46,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,FOND DU LAC COUNTY,TOWN OF LAMARTINE,Wards 1-2,1113,1,40,730,730,0,730,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,5,0,Lamartine Municipal Bldg,No,0,0,0,0,30,16,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20026,FOND DU LAC COUNTY,TOWN OF MARSHFIELD,Wards 1-2,718,0,24,459,459,0,459,0,0,Polling Place,3,No,5 Very easy,0,0,0,2,0,1,Marshfield/Mt. Calvary Ha,Yes,0,0,0,0,43,6,2,0,41,0,41,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20028,FOND DU LAC COUNTY,TOWN OF METOMEN,Wards 1-2,437,0,31,302,302,0,302,0,0,Polling Place,5,No,5 Very easy,0,0,0,1,0,4,Metomen Town Hall,No,0,0,0,0,10,4,3,0,6,1,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20030,FOND DU LAC COUNTY,TOWN OF OAKFIELD,Wards 1-2,433,1,25,286,286,0,286,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,1,1,1,2,Oakfield Town Hall,No,0,0,0,0,9,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20032,FOND DU LAC COUNTY,TOWN OF OSCEOLA,Wards 1-2,1253,3,38,788,788,0,788,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,0,3,4,Osceola Town Hall,No,0,0,0,0,51,13,5,3,42,0,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,FOND DU LAC COUNTY,TOWN OF RIPON,Wards 1-2,878,2,54,608,608,0,608,0,0,Polling Place,7,Yes,2 Somewhat difficult,0,0,1,1,1,4,Ripon Town Office,No,0,0,0,0,22,9,0,0,19,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,FOND DU LAC COUNTY,TOWN OF ROSENDALE,Ward 2,451,0,20,312,312,0,312,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,4,1,1,Rosendale Town Hall,No,0,0,0,0,11,4,0,0,11,0,11,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20038,FOND DU LAC COUNTY,TOWN OF SPRINGVALE,Ward 1,438,0,14,294,294,0,294,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,1,1,Springvale Town Hall,No,0,0,0,0,13,0,1,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,FOND DU LAC COUNTY,TOWN OF TAYCHEEDAH,Wards 1-5,3021,13,137,2037,2037,0,2037,0,0,Polling Place,11,No,5 Very easy,0,0,0,2,6,3,Taycheedah Town Hall,No,1,1,1,0,169,115,4,1,164,1,165,0,0,0,0,0,0,5,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0
20042,FOND DU LAC COUNTY,TOWN OF WAUPUN,Wards 1-2,940,0,27,597,597,0,597,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,4,1,Waupun Town Hall,No,0,0,0,0,11,3,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,FOND DU LAC COUNTY,VILLAGE OF BRANDON,Ward 1,522,3,20,301,301,0,301,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,0,3,3,Brandon Village Hall,No,0,0,0,0,12,9,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
