"","CNTY_NAME","full_name","MCD_FIPS","OBJECTID","GEOID","CNTY_FIPS","COUSUBFP","MCD_NAME","CTV","JVTD2","LABEL","DOA","DOR","DOT","FIPS6","FIPS5","DOAChange","DOACngDate","Shape_Leng","Shape_Area","mean_logpoppskm","GOVDEM18","GOVTOT18","PERSONS","WHITE","closed","total","mcd_name1","mcd_name2","dem_pct18","dem_pct2","non_white_pct","closed_pct","HINDI","County","total_ballots_2020","registered_voters_2020","provisional_all_2020","prov_counted_2020","prov_rejected_2020","abs_issued_2020","abs_counted_2020","abs_rejected_2020","total_ballots_2016","registered_voters_2016","provisional_all_2016","prov_counted_2016","prov_rejected_2016","abs_issued_2016","abs_counted_2016","abs_not_returned_2016","abs_late_2016","abs_rejected_2016","turnout2016","turnout2020","diff_turnout","prov_pct2016","prov_pct2020","prov_pct_diff","abs_counted2020pct","abs_counted2016pct","diff_abs_pct","area","logppsqkm","diff_turnout_pct2","no_closed","abs_lost_pct2016","abs_not_returned_2020","not_returned_diff_pct"
"285","COLUMBIA","TOWN OF LEWISTON","5502143775",287,"5502143775","55021","43775","LEWISTON","T","LEWISTON - T","LEWISTON - T","11020","11020","11020","021080","43775",NA,"2019/01/30",70635.2710094106,143319867.301386,2.45874585139886,220,439,850,824,0,1,"LEWISTON","LEWISTON",50.1138952164009,2511.40249376041,3.05882352941176,0,11020,"COLUMBIA COUNTY",355,723,0,0,0,0,0,0,531,747,0,0,0,15,14,1,0,1,71.0843373493976,49.1009681881051,-21.9833691612925,0,0,0,0,2.63653483992467,-2.63653483992467,143.319867301575,1.78015738293713,-33.1450094161959,1,6.66666666666667,0,-100
"273","COLUMBIA","CITY OF LODI","5502145350",288,"5502145350","55021","45350","Lodi","C","Lodi - C","Lodi - C","11246","11246","11246","021085","45350",NA,"2019/01/30",16428.6347913589,4483667.68015632,6.85165862511439,160,253,477,439,0,1,"LODI","LODI",63.2411067193676,3999.43757909044,7.9664570230608,0,11246,"COLUMBIA COUNTY",1174,1940,0,0,0,222,222,0,1352,1881,0,0,0,155,154,2,0,1,71.8766613503456,60.5154639175258,-11.3611974328198,0,0,0,18.9097103918228,11.3905325443787,7.51917784744413,4.48366768009949,4.66707510080234,-13.1656804733728,1,1.29032258064516,0,-100
"286","COLUMBIA","TOWN OF LODI","5502145375",289,"5502145375","55021","45375","LODI","T","LODI - T","LODI - T","11022","11022","11022","021090","45375",NA,"2019/01/30",51940.5085151999,73611977.4772265,2.761051158632,117,230,395,389,0,1,"LODI","LODI",50.8695652173913,2587.71266540643,1.51898734177215,0,11022,"COLUMBIA COUNTY",1265,2270,0,0,0,319,318,0,1521,2215,0,0,0,229,225,5,0,1,68.6681715575621,55.726872246696,-12.941299310866,0,0,0,25.1383399209486,14.792899408284,10.3454405126646,73.6119774773254,1.68007801494294,-16.8310322156476,1,2.18340611353712,1,-80
"287","COLUMBIA","TOWN OF LOWVILLE","5502146050",290,"5502146050","55021","46050","LOWVILLE","T","LOWVILLE - T","LOWVILLE - T","11024","11024","11024","021095","46050",NA,"2019/01/30",41362.5571506433,92742464.0794425,2.07851815613985,28,62,99,97,0,1,"LOWVILLE","LOWVILLE",45.1612903225806,2039.54214360042,2.02020202020202,0,11024,"COLUMBIA COUNTY",368,680,0,0,0,0,0,0,502,689,0,0,0,8,8,0,0,0,72.8592162554427,54.1176470588235,-18.7415691966191,0,0,0,0,1.59362549800797,-1.59362549800797,92.7424640795136,0.0652934017645561,-26.6932270916335,1,0,0,NA
"288","COLUMBIA","TOWN OF MARCELLON","5502149150",291,"5502149150","55021","49150","MARCELLON","T","MARCELLON - T","MARCELLON - T","11026","11026","11026","021100","49150",NA,"2019/01/30",38589.6873947831,92651644.8720324,2.26396071403732,92,208,470,459,0,1,"MARCELLON","MARCELLON",44.2307692307692,1956.36094674556,2.34042553191489,0,11026,"COLUMBIA COUNTY",302,575,0,0,0,34,34,0,400,611,0,0,0,18,1,1,0,0,65.4664484451718,52.5217391304348,-12.9447093147371,0,0,0,11.2582781456954,0.25,11.0082781456954,92.6516448720551,1.62388598851937,-24.5,1,5.55555555555556,0,-100
"289","COLUMBIA","TOWN OF NEWPORT","5502157025",292,"5502157025","55021","57025","NEWPORT","T","NEWPORT - T","NEWPORT - T","11028","11028","11028","021105","57025",NA,"2019/01/30",43587.2259305095,53708601.8510431,2.38553576507848,152,362,584,550,0,1,"NEWPORT","NEWPORT",41.9889502762431,1763.07194530082,5.82191780821918,0,11028,"COLUMBIA COUNTY",200,420,0,0,0,0,0,0,275,441,0,0,0,19,17,2,0,0,62.3582766439909,47.6190476190476,-14.7392290249433,0,0,0,0,6.18181818181818,-6.18181818181818,53.70860185112,2.38632781069411,-27.2727272727273,1,10.5263157894737,0,-100
"290","COLUMBIA","TOWN OF OTSEGO","5502160687",293,"5502160687","55021","60687","OTSEGO","T","OTSEGO - T","OTSEGO - T","11030","11030","11030","021110","60687",NA,"2019/01/30",46269.9939512777,80108962.26166,2.15694815413858,168,367,693,679,0,1,"OTSEGO","OTSEGO",45.7765667574932,2095.49406410323,2.02020202020202,0,11030,"COLUMBIA COUNTY",222,444,0,0,0,7,7,0,336,436,0,0,0,6,6,0,0,0,77.0642201834862,50,-27.0642201834862,0,0,0,3.15315315315315,1.78571428571429,1.36743886743887,80.1089622615814,2.15764226296537,-33.9285714285714,1,0,0,NA
"291","COLUMBIA","TOWN OF PACIFIC","5502160925",294,"5502160925","55021","60925","PACIFIC","T","PACIFIC - T","PACIFIC - T","11032","11032","11032","021115","60925",NA,"2019/01/30",48097.9117866349,55862695.6789677,3.71440567959746,153,316,571,551,0,1,"PACIFIC","PACIFIC",48.4177215189873,2344.27575709021,3.50262697022767,0,11032,"COLUMBIA COUNTY",1001,1815,0,0,0,144,144,0,1214,1772,0,0,0,136,135,3,0,1,68.510158013544,55.1515151515151,-13.3586428620289,0,0,0,14.3856143856144,11.1202635914333,3.26535079418111,55.8626956787262,2.32449239253883,-17.5453047775947,1,2.20588235294118,0,-100
"302","COLUMBIA","VILLAGE OF PARDEEVILLE","5502161100",295,"5502161100","55021","61100","Pardeeville","V","Pardeeville - V","Pardeeville - V","11171","11171","11171","021120","61100",NA,"2019/01/30",9711.47943638713,5861466.71579581,5.71283840897933,190,381,892,864,0,1,"PARDEEVILLE","PARDEEVILLE",49.8687664041995,2486.89386267661,3.1390134529148,0,11171,"COLUMBIA COUNTY",524,1155,0,0,0,9,9,0,769,1209,0,0,0,30,7,0,0,0,63.6062861869313,45.3679653679654,-18.238320818966,0,0,0,1.7175572519084,0.910273081924577,0.80728416998382,5.86146671575928,5.02506626751742,-31.8595578673602,1,0,0,NA
"274","COLUMBIA","CITY OF PORTAGE","5502164100",296,"5502164100","55021","64100","Portage","C","Portage - C","Portage - C","11271","11271","11271","021125","64100",NA,"2019/01/30",49866.9394548741,25132732.6541413,7.83226646740716,249,388,1095,1011,0,1,"PORTAGE","PORTAGE",64.1752577319588,4118.46370496333,7.67123287671233,0,11271,"COLUMBIA COUNTY",2083,4506,0,0,0,347,345,0,2958,4680,0,0,0,530,517,12,1,2,63.2051282051282,46.2272525521527,-16.9778756529755,0,0,0,16.5626500240038,17.4780256930358,-0.915375669031995,25.1327326539154,3.77433855590199,-29.5807978363759,1,2.26415094339623,2,-83.3333333333333
"303","COLUMBIA","VILLAGE OF POYNETTE","5502164900",297,"5502164900","55021","64900","Poynette","V","Poynette - V","Poynette - V","11172","11172","11172","021130","64900",NA,"2019/01/30",19051.869614989,6701760.66448748,6.4248582396135,161,276,606,577,0,1,"POYNETTE","POYNETTE",58.3333333333333,3402.77777777778,4.78547854785479,0,11172,"COLUMBIA COUNTY",679,1434,0,0,0,99,99,0,878,1423,0,0,0,73,72,0,0,1,61.7006324666198,47.350069735007,-14.3505627316129,0,0,0,14.580265095729,8.2004555808656,6.37980951486341,6.70176066473389,4.50450970841335,-22.6651480637813,1,0,0,NA
"304","COLUMBIA","VILLAGE OF RANDOLPH","5502166150",298,"5502166150","55021","66150","Randolph","V","Randolph - V","Randolph - V","11176","11176","11176","021140","66150",NA,"2019/01/30",6568.57534799196,780667.212517608,6.40394173455408,73,202,472,452,0,1,"RANDOLPH","RANDOLPH",36.1386138613861,1305.99941182237,4.23728813559322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780667212585449,6.4045853097802,NA,1,NA,NA,NA
"292","COLUMBIA","TOWN OF RANDOLPH","5502166175",299,"5502166175","55021","66175","RANDOLPH","T","RANDOLPH - T","RANDOLPH - T","11034","11034","11034","021135","66175",NA,"2019/01/30",50425.4242092517,90884330.245985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11034,"COLUMBIA COUNTY",226,457,0,0,0,1,1,0,294,470,0,0,0,6,6,0,0,0,62.5531914893617,49.45295404814,-13.1002374412217,0,0,0,0.442477876106195,2.04081632653061,-1.59833845042442,90.8843302461243,NA,-23.1292517006803,1,0,0,NA
"305","COLUMBIA","VILLAGE OF RIO","5502168100",300,"5502168100","55021","68100","Rio","V","Rio - V","Rio - V","11177","11177","11177","021145","68100",NA,"2019/01/30",12169.6247882921,3260309.06798595,6.54339257829461,192,308,732,716,0,1,"RIO","RIO",62.3376623376623,3885.98414572441,2.18579234972678,0,11177,"COLUMBIA COUNTY",306,627,0,0,0,51,50,0,478,616,0,0,0,36,0,1,0,1,77.5974025974026,48.8038277511962,-28.7935748462064,0,0,0,16.3398692810458,0,16.3398692810458,3.26030906788635,5.4139585169764,-35.9832635983264,1,2.77777777777778,1,0
"293","COLUMBIA","TOWN OF SCOTT","5502172250",301,"5502172250","55021","72250","SCOTT","T","SCOTT - T","SCOTT - T","11036","11036","11036","021150","72250",NA,"2019/01/30",38485.0941396198,92668848.1261437,2.2782033373049,127,306,905,873,0,1,"SCOTT","SCOTT",41.5032679738562,1722.52125250972,3.53591160220995,0,11036,"COLUMBIA COUNTY",210,389,0,0,0,15,15,0,262,401,0,0,0,1,3,0,0,0,65.3366583541147,53.9845758354756,-11.3520825186391,0,0,0,7.14285714285714,1.14503816793893,5.99781897491821,92.6688481262054,2.27890257802421,-19.8473282442748,1,0,0,NA
"294","COLUMBIA","TOWN OF SPRINGVALE","5502176225",302,"5502176225","55021","76225","SPRINGVALE","T","SPRINGVALE - T","SPRINGVALE - T","11038","11038","11038","021155","76225",NA,"2019/01/30",41313.6936492905,106531842.083283,1.64534963027203,93,187,347,341,0,1,"SPRINGVALE","SPRINGVALE",49.7326203208556,2473.33352397838,1.72910662824208,0,11038,"COLUMBIA COUNTY",183,331,0,0,0,12,12,0,236,338,0,0,0,9,9,0,0,0,69.8224852071006,55.2870090634441,-14.5354761436565,0,0,0,6.55737704918033,3.8135593220339,2.74381772714643,106.531842083267,1.18088085278765,-22.4576271186441,1,0,0,NA
"295","COLUMBIA","TOWN OF WEST POINT","5502186100",303,"5502186100","55021","86100","WEST POINT","T","WEST POINT - T","WEST POINT - T","11040","11040","11040","021160","86100",NA,"2019/01/30",56752.7048449396,84222702.4067619,3.72910227320216,194,360,582,572,0,1,"WEST POINT","WEST POINT",53.8888888888889,2904.01234567901,1.71821305841924,0,11040,"COLUMBIA COUNTY",816,1433,0,0,0,181,181,0,908,1357,0,0,0,87,88,1,0,0,66.9123065585851,56.9434752267969,-9.96883133178819,0,0,0,22.1813725490196,9.69162995594714,12.4897425930725,84.2227024068756,1.93300593804064,-10.1321585903084,1,1.14942528735632,0,-100
"275","COLUMBIA","CITY OF WISCONSIN DELLS","5502188150",304,"5502188150","55021","88150","Wisconsin Dells","C","Wisconsin Dells - C","Wisconsin Dells - C","11291","11291","11291","021165","88150",NA,"2019/01/30",22756.5606283473,9417068.45370217,5.37790223173027,152,292,679,611,0,1,"WISCONSIN DELLS","WISCONSIN DELLS",52.0547945205479,2709.70163257647,10.0147275405007,0,11291,"COLUMBIA COUNTY",545,1270,0,0,0,70,70,0,625,1330,0,0,0,76,76,0,0,0,46.9924812030075,42.9133858267717,-4.07909537623587,0,0,0,12.8440366972477,12.16,0.684036697247707,9.41706845361328,4.27809729190425,-12.8,1,0,0,NA
"306","COLUMBIA","VILLAGE OF WYOCENA","5502189300",305,"5502189300","55021","89300","Wyocena","V","Wyocena - V","Wyocena - V","11191","11191","11191","021175","89300",NA,"2019/01/30",8963.18139086069,4039313.79331225,5.24699119426484,302,576,1536,1486,0,2,"WYOCENA","WYOCENA",52.4305555555556,2748.9631558642,3.25520833333333,0,11191,"COLUMBIA COUNTY",178,368,0,0,0,28,28,0,240,391,0,0,0,12,12,0,0,0,61.381074168798,48.3695652173913,-13.0115089514067,0,0,0,15.7303370786517,5,10.7303370786517,4.03931379325867,5.94086208931503,-25.8333333333333,1,0,0,NA
"296","COLUMBIA","TOWN OF WYOCENA","5502189325",306,"5502189325","55021","89325","WYOCENA","T","WYOCENA - T","WYOCENA - T","11042","11042","11042","021170","89325",NA,"2019/01/30",60604.3160047338,95943393.3694996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11042,"COLUMBIA COUNTY",578,1074,0,0,0,66,66,0,718,1045,0,0,0,20,20,0,0,0,68.7081339712919,53.8175046554935,-14.8906293157984,0,0,0,11.4186851211073,2.78551532033426,8.633169800773,95.9433933696289,NA,-19.4986072423398,1,0,0,NA
"319","CRAWFORD","VILLAGE OF BELL CENTER","5502306225",307,"5502306225","55023","06225","Bell Center","V","Bell Center - V","Bell Center - V","12106","12106","12106","023005","06225",NA,"2019/01/30",16138.3168203443,14464617.212897,2.0897792211714,26,44,117,115,0,1,"BELL CENTER","BELL CENTER",59.0909090909091,3491.73553719008,1.70940170940171,0,12106,"CRAWFORD COUNTY",36,49,0,0,0,2,2,0,45,56,0,0,0,2,0,0,0,0,80.3571428571429,73.469387755102,-6.88775510204081,0,0,0,5.55555555555556,0,5.55555555555556,14.4646172129059,2.09046845970592,-20,1,0,0,NA
"308","CRAWFORD","TOWN OF BRIDGEPORT","5502309550",308,"5502309550","55023","09550","BRIDGEPORT","T","BRIDGEPORT - T","BRIDGEPORT - T","12002","12002","12002","023010","09550",NA,"2019/01/30",62818.4112149045,59775714.3852459,2.79837937020798,205,462,982,966,0,1,"BRIDGEPORT","BRIDGEPORT",44.3722943722944,1968.90050786155,1.62932790224033,0,12002,"CRAWFORD COUNTY",260,608,0,0,0,9,9,0,378,665,0,0,0,9,9,0,0,0,56.8421052631579,42.7631578947368,-14.078947368421,0,0,0,3.46153846153846,2.38095238095238,1.08058608058608,59.7757143852539,2.79899184384345,-31.2169312169312,1,0,0,NA
"309","CRAWFORD","TOWN OF CLAYTON","5502315075",309,"5502315075","55023","15075","CLAYTON","T","CLAYTON - T","CLAYTON - T","12004","12004","12004","023015","15075",NA,"2019/01/30",75205.3007291432,178421361.819607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12004,"CRAWFORD COUNTY",236,488,0,0,0,5,5,0,347,539,0,0,0,13,11,2,0,0,64.378478664193,48.3606557377049,-16.017822926488,0,0,0,2.11864406779661,3.1700288184438,-1.05138475064719,178.421361819809,NA,-31.9884726224784,1,15.3846153846154,0,-100
"320","CRAWFORD","VILLAGE OF DE SOTO","5502319850",310,"5502319850","55023","19850","De Soto","V","De Soto - V","De Soto - V","12116","12116","12116","023020","19850",NA,"2019/01/30",3920.04621643354,829600.065332826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829600065353394,NA,NA,1,NA,NA,NA
"321","CRAWFORD","VILLAGE OF EASTMAN","5502321900",311,"5502321900","55023","21900","Eastman","V","Eastman - V","Eastman - V","12121","12121","12121","023030","21900",NA,"2019/01/30",17126.7819585772,9350742.07498861,3.82303890068829,47,130,428,423,0,1,"EASTMAN","EASTMAN",36.1538461538462,1307.10059171598,1.16822429906542,0,12121,"CRAWFORD COUNTY",87,188,0,0,0,11,11,0,140,203,0,0,0,5,4,0,0,1,68.9655172413793,46.2765957446808,-22.6889214966985,0,0,0,12.6436781609195,2.85714285714286,9.78653530377668,9.35074207498169,3.82366748912234,-37.8571428571429,1,0,0,NA
"310","CRAWFORD","TOWN OF EASTMAN","5502321925",312,"5502321925","55023","21925","EASTMAN","T","EASTMAN - T","EASTMAN - T","12006","12006","12006","023025","21925",NA,"2019/01/30",89467.8478404762,187888206.997011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12006,"CRAWFORD COUNTY",232,447,0,0,0,2,2,0,238,441,0,0,0,2,2,0,0,0,53.968253968254,51.9015659955257,-2.06668797272825,0,0,0,0.862068965517241,0.840336134453782,0.0217328310634598,187.88820699691,NA,-2.52100840336134,1,0,0,NA
"322","CRAWFORD","VILLAGE OF FERRYVILLE","5502325725",313,"5502325725","55023","25725","Ferryville","V","Ferryville - V","Ferryville - V","12126","12126","12126","023035","25725",NA,"2019/01/30",13097.2262423165,5142016.36671973,3.53243112465174,63,122,176,171,0,1,"FERRYVILLE","FERRYVILLE",51.6393442622951,2666.62187583983,2.84090909090909,0,12126,"CRAWFORD COUNTY",81,149,0,0,0,2,2,0,87,126,0,0,0,8,7,1,0,0,69.0476190476191,54.3624161073826,-14.6852029402365,0,0,0,2.46913580246914,8.04597701149425,-5.57684120902512,5.14201636688232,3.53303870321968,-6.89655172413793,1,12.5,0,-100
"311","CRAWFORD","TOWN OF FREEMAN","5502327700",314,"5502327700","55023","27700","FREEMAN","T","FREEMAN - T","FREEMAN - T","12008","12008","12008","023040","27700",NA,"2019/01/30",74842.8773210644,202382207.026682,1.22010473131525,196,396,686,673,0,1,"FREEMAN","FREEMAN",49.4949494949495,2449.7500255076,1.89504373177843,0,12008,"CRAWFORD COUNTY",232,469,0,0,0,11,11,0,299,426,0,0,0,13,12,1,0,0,70.18779342723,49.4669509594883,-20.7208424677418,0,0,0,4.74137931034483,4.0133779264214,0.728001383923423,202.382207026413,1.22071960412543,-22.4080267558528,1,7.69230769230769,0,-100
"323","CRAWFORD","VILLAGE OF GAYS MILLS","5502328450",315,"5502328450","55023","28450","Gays Mills","V","Gays Mills - V","Gays Mills - V","12131","12131","12131","023045","28450",NA,"2019/01/30",18662.1519287637,12678079.779456,3.65588616962444,118,213,491,477,0,1,"GAYS MILLS","GAYS MILLS",55.3990610328638,3069.05596332297,2.85132382892057,0,12131,"CRAWFORD COUNTY",143,274,0,0,0,18,18,0,187,304,0,0,0,14,12,2,0,0,61.5131578947368,52.1897810218978,-9.32337687283904,0,0,0,12.5874125874126,6.41711229946524,6.17030028794735,12.6780797794037,3.65656962720872,-23.5294117647059,1,14.2857142857143,0,-100
"312","CRAWFORD","TOWN OF HANEY","5502332500",316,"5502332500","55023","32500","HANEY","T","HANEY - T","HANEY - T","12010","12010","12010","023050","32500",NA,"2019/01/30",41754.4130387552,84595789.5345637,1.29477378484637,83,144,309,298,0,1,"HANEY","HANEY",57.6388888888889,3322.24151234568,3.55987055016181,0,12010,"CRAWFORD COUNTY",91,179,0,0,0,25,25,0,134,186,0,0,0,7,7,0,0,0,72.0430107526882,50.8379888268156,-21.2050219258725,0,0,0,27.4725274725275,5.22388059701492,22.2486468755125,84.5957895344696,1.29545678062019,-32.089552238806,1,0,0,NA
"324","CRAWFORD","VILLAGE OF LYNXVILLE","5502346675",317,"5502346675","55023","46675","Lynxville","V","Lynxville - V","Lynxville - V","12146","12146","12146","023055","46675",NA,"2019/01/30",8314.40865492619,3539804.41829855,3.61810762907154,34,74,132,126,0,1,"LYNXVILLE","LYNXVILLE",45.945945945946,2111.02994886779,4.54545454545455,0,12146,"CRAWFORD COUNTY",36,82,0,0,0,3,3,0,47,81,0,0,0,0,0,0,0,0,58.0246913580247,43.9024390243902,-14.1222523336344,0,0,0,8.33333333333333,0,8.33333333333333,3.53980441825867,3.61873044604645,-23.4042553191489,1,NA,0,NA
"313","CRAWFORD","TOWN OF MARIETTA","5502349275",318,"5502349275","55023","49275","MARIETTA","T","MARIETTA - T","MARIETTA - T","12012","12012","12012","023060","49275",NA,"2019/01/30",64952.0158044455,124359700.369391,1.32885447673897,118,241,470,467,0,1,"MARIETTA","MARIETTA",48.9626556016597,2397.34164356674,0.638297872340425,0,12012,"CRAWFORD COUNTY",139,280,0,0,0,0,0,0,218,302,0,0,0,3,3,0,0,0,72.1854304635762,49.6428571428571,-22.542573320719,0,0,0,0,1.37614678899083,-1.37614678899083,124.359700369659,1.3295545188952,-36.2385321100917,1,0,0,NA
"325","CRAWFORD","VILLAGE OF MOUNT STERLING","5502354900",319,"5502354900","55023","54900","Mount Sterling","V","Mount Sterling - V","Mount Sterling - V","12151","12151","12151","023065","54900",NA,"2019/01/30",9839.26679757628,3682456.57672222,4.04761746056395,46,79,211,210,0,1,"MOUNT STERLING","MOUNT STERLING",58.2278481012658,3390.48229450409,0.4739336492891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68245657670593,4.04827805598838,NA,1,NA,NA,NA
"307","CRAWFORD","CITY OF PRAIRIE DU CHIEN","5502365050",320,"5502365050","55023","65050","Prairie Du Chien","C","Prairie Du Chien - C","Prairie Du Chien - C","12271","12271","12271","023070","65050",NA,"2019/01/30",43616.8384464804,16710679.3609049,4.9560474744316,153,322,907,873,0,1,"PRAIRIE DU CHIEN","PRAIRIE DU CHIEN",47.5155279503106,2257.72539639674,3.74862183020948,0,12271,"CRAWFORD COUNTY",1176,2568,0,0,0,191,191,0,1695,2775,0,0,0,150,112,4,1,1,61.0810810810811,45.7943925233645,-15.2866885577166,0,0,0,16.2414965986395,6.60766961651917,9.63382698212028,16.7106793608551,3.99409445238842,-30.6194690265487,1,2.66666666666667,0,-100
"314","CRAWFORD","TOWN OF PRAIRIE DU CHIEN","5502365075",321,"5502365075","55023","65075","PRAIRIE DU CHIEN","T","PRAIRIE DU CHIEN - T","PRAIRIE DU CHIEN - T","12014","12014","12014","023075","65075",NA,"2019/01/30",55399.1198353537,94345534.0159311,2.55799119336869,160,372,976,940,0,1,"PRAIRIE DU CHIEN","PRAIRIE DU CHIEN",43.010752688172,1849.9248468031,3.68852459016393,0,12014,"CRAWFORD COUNTY",256,523,0,0,0,7,7,0,327,513,0,0,0,17,16,0,0,0,63.7426900584795,48.9483747609943,-14.7943152974853,0,0,0,2.734375,4.89296636085627,-2.15859136085627,94.3455340158234,2.33649864994434,-21.7125382262997,1,0,0,NA
"315","CRAWFORD","TOWN OF SCOTT","5502372275",322,"5502372275","55023","72275","SCOTT","T","SCOTT - T","SCOTT - T","12016","12016","12016","023080","72275",NA,"2019/01/30",38464.8940894858,92314539.1412478,1.6096492475104,108,213,462,460,0,1,"SCOTT","SCOTT",50.7042253521127,2570.91846855783,0.432900432900433,0,12016,"CRAWFORD COUNTY",146,262,0,0,0,16,16,0,200,271,0,0,0,5,5,0,0,0,73.8007380073801,55.7251908396947,-18.0755471676854,0,0,0,10.958904109589,2.5,8.45890410958904,92.3145391412201,1.61036324148806,-27,1,0,0,NA
"316","CRAWFORD","TOWN OF SENECA","5502372500",323,"5502372500","55023","72500","SENECA","T","SENECA - T","SENECA - T","12018","12018","12018","023085","72500",NA,"2019/01/30",72355.7751876999,169561941.712658,1.6300256272927,192,411,866,854,0,1,"SENECA","SENECA",46.7153284671533,2182.32191379402,1.38568129330254,0,12018,"CRAWFORD COUNTY",270,523,0,0,0,20,20,0,312,527,0,0,0,6,6,0,0,0,59.2030360531309,51.6252390057361,-7.5777970473948,0,0,0,7.40740740740741,1.92307692307692,5.48433048433048,169.561941712708,1.63066661066499,-13.4615384615385,1,0,0,NA
"326","CRAWFORD","VILLAGE OF SOLDIERS GROVE","5502374550",324,"5502374550","55023","74550","Soldiers Grove","V","Soldiers Grove - V","Soldiers Grove - V","12181","12181","12181","023090","74550",NA,"2019/01/30",13888.2482787008,9224799.27080248,4.16090740254023,248,432,1184,1174,0,2,"SOLDIERS GROVE","SOLDIERS GROVE",57.4074074074074,3295.61042524005,0.844594594594595,0,12181,"CRAWFORD COUNTY",119,278,0,0,0,15,15,0,181,275,0,0,0,11,11,0,0,0,65.8181818181818,42.8057553956835,-23.0124264224984,0,0,0,12.6050420168067,6.07734806629834,6.52769395050838,9.22479927076721,4.85475838502052,-34.2541436464088,1,0,0,NA
"327","CRAWFORD","VILLAGE OF STEUBEN","5502377175",325,"5502377175","55023","77175","Steuben","V","Steuben - V","Steuben - V","12182","12182","12182","023095","77175",NA,"2019/01/30",20431.9196231251,16024429.3375147,2.10040338565349,23,42,131,130,0,1,"STEUBEN","STEUBEN",54.7619047619048,2998.86621315193,0.763358778625954,0,12182,"CRAWFORD COUNTY",41,65,0,0,0,0,0,0,40,67,0,0,0,1,1,0,0,0,59.7014925373134,63.0769230769231,3.37543053960965,0,0,0,0,2.5,-2.5,16.024429337471,2.10108293179474,2.5,1,0,0,NA
