,,Voter Status,,
,GRANT - CITY OF PLATTEVILLE - WARD 3,21,2,
,GRANT - CITY OF PLATTEVILLE - WARD 4,22,6,
,GRANT - CITY OF PLATTEVILLE - WARD 5,12,1,
,GRANT - CITY OF PLATTEVILLE - WARD 6,5,5,
,GRANT - CITY OF PLATTEVILLE - WARD 7,18,7,
,GRANT - CITY OF PLATTEVILLE - WARD 8,35,6,
,GRANT - TOWN OF BEETOWN - WARD 1,,1,
,GRANT - TOWN OF BLOOMINGTON - WARD 1,1,,
,GRANT - TOWN OF BOSCOBEL - WARD 1,1,,
,GRANT - TOWN OF BOSCOBEL - WARD 2,3,,
,GRANT - TOWN OF CLIFTON - WARD 1,1,,
,GRANT - TOWN OF CLIFTON - WARD 2,1,,
,GRANT - TOWN OF ELLENBORO - WARD 1,7,,
,GRANT - TOWN OF FENNIMORE - WARD 1,3,,
,GRANT - TOWN OF HARRISON - WARD 1,3,,
,GRANT - TOWN OF HAZEL GREEN - WARD 1,4,2,
,GRANT - TOWN OF HAZEL GREEN - WARD 2,73,21,
,GRANT - TOWN OF HICKORY GROVE - WARD 1,1,,
,GRANT - TOWN OF JAMESTOWN - WARD 1,6,4,
,GRANT - TOWN OF JAMESTOWN - WARD 2,11,,
,GRANT - TOWN OF JAMESTOWN - WARD 3,,1,
,GRANT - TOWN OF LIBERTY - WARD 1,1,1,
,GRANT - TOWN OF LIMA - WARD 1,6,1,
,GRANT - TOWN OF LITTLE GRANT - WARD 1,1,,
,GRANT - TOWN OF MARION - WARD 1,4,1,
,GRANT - TOWN OF MILLVILLE - WARD 1,2,,
,GRANT - TOWN OF MOUNT HOPE - WARD 1,,1,
,GRANT - TOWN OF MOUNT IDA - WARD 1,,1,
,GRANT - TOWN OF MUSCODA - WARD 1,2,2,
,GRANT - TOWN OF NORTH LANCASTER - WARD 1,3,,
,GRANT - TOWN OF NORTH LANCASTER - WARD 2,1,,
,GRANT - TOWN OF PARIS - WARD 1,,1,
,GRANT - TOWN OF PARIS - WARD 2,4,,
,GRANT - TOWN OF PATCH GROVE - WARD 1,3,,
,GRANT - TOWN OF PLATTEVILLE - WARD 1,6,,
,GRANT - TOWN OF PLATTEVILLE - WARD 2,2,3,
,GRANT - TOWN OF PLATTEVILLE - WARD 3,2,,
,GRANT - TOWN OF POTOSI - WARD 1,3,2,
,GRANT - TOWN OF SMELSER - WARD 1,2,,
,GRANT - TOWN OF SMELSER - WARD 2,5,,
,GRANT - TOWN OF SOUTH LANCASTER - WARD 1,4,1,
,GRANT - TOWN OF SOUTH LANCASTER - WARD 3,4,4,
,GRANT - TOWN OF WATERLOO - WARD 1,2,1,
,GRANT - TOWN OF WATTERSTOWN - WARD 1,2,,
,GRANT - TOWN OF WATTERSTOWN - WARD 2,1,,
,GRANT - TOWN OF WOODMAN - WARD 1,2,,
,GRANT - TOWN OF WYALUSING - WARD 1,1,2,
,GRANT - VILLAGE OF BAGLEY - WARD 1,3,1,
,GRANT - VILLAGE OF BLOOMINGTON - WARD 1,14,2,
,GRANT - VILLAGE OF BLUE RIVER - WARD 1,4,3,
,GRANT - VILLAGE OF CASSVILLE - WARD 1,8,1,
,GRANT - VILLAGE OF CASSVILLE - WARD 2,4,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 1,4,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 2,2,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 1,6,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 2,1,1,
,GRANT - VILLAGE OF MONTFORT - WARD 1,6,3,
,GRANT - VILLAGE OF MUSCODA - WARD 1,17,3,
,GRANT - VILLAGE OF PATCH GROVE - WARD 1,1,,
,GRANT - VILLAGE OF POTOSI - WARD 1,1,2,
,GRANT - VILLAGE OF TENNYSON - WARD 1,,1,
,GREEN - CITY OF BRODHEAD - WARD 1,3,3,
,GREEN - CITY OF BRODHEAD - WARD 2,8,1,
,GREEN - CITY OF BRODHEAD - WARD 3,4,1,
,GREEN - CITY OF BRODHEAD - WARD 4,5,2,
,GREEN - CITY OF BRODHEAD - WARD 5,7,,
,GREEN - CITY OF BRODHEAD - WARD 6,3,,
,GREEN - CITY OF MONROE - WARD 1,30,13,
,GREEN - CITY OF MONROE - WARD 2,28,5,
,GREEN - CITY OF MONROE - WARD 3,21,7,
,GREEN - CITY OF MONROE - WARD 4,20,4,
,GREEN - CITY OF MONROE - WARD 5,17,6,
,GREEN - CITY OF MONROE - WARD 6,5,4,
,GREEN - CITY OF MONROE - WARD 7,16,3,
,GREEN - CITY OF MONROE - WARD 8,54,18,
,GREEN - CITY OF MONROE - WARD 9,15,6,
,GREEN - TOWN OF ADAMS - WARD 1,3,3,
,GREEN - TOWN OF ALBANY - WARD 1,8,,
,GREEN - TOWN OF ALBANY - WARD 2,5,4,
,GREEN - TOWN OF BROOKLYN - WARD 1,12,2,
,GREEN - TOWN OF BROOKLYN - WARD 2,3,1,
,GREEN - TOWN OF BROOKLYN - WARD 3,2,1,
,GREEN - TOWN OF CADIZ - WARD 1,9,1,
,GREEN - TOWN OF CLARNO - WARD 2,4,,
,GREEN - TOWN OF DECATUR - WARD 1,22,1,
,GREEN - TOWN OF DECATUR - WARD 2,5,3,
,GREEN - TOWN OF DECATUR - WARD 3,1,1,
,GREEN - TOWN OF EXETER - WARD 1,8,2,
,GREEN - TOWN OF EXETER - WARD 2,4,,
,GREEN - TOWN OF EXETER - WARD 3,5,1,
,GREEN - TOWN OF EXETER - WARD 4,8,4,
,GREEN - TOWN OF JEFFERSON - WARD 1,2,1,
,GREEN - TOWN OF JEFFERSON - WARD 2,2,2,
,GREEN - TOWN OF JORDAN - WARD 1,5,1,
,GREEN - TOWN OF MONROE - WARD 1,18,13,
,GREEN - TOWN OF MONROE - WARD 2,2,2,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 1,2,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 2,3,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 3,3,,
,GREEN - TOWN OF NEW GLARUS - WARD 1,14,2,
,GREEN - TOWN OF NEW GLARUS - WARD 2,9,1,
,GREEN - TOWN OF SPRING GROVE - WARD 1,4,3,
,GREEN - TOWN OF SYLVESTER - WARD 1,4,1,
,GREEN - TOWN OF SYLVESTER - WARD 2,4,,
,GREEN - TOWN OF WASHINGTON - WARD 1,5,2,
,GREEN - TOWN OF YORK - WARD 1,8,,
,GREEN - VILLAGE OF ALBANY - WARD 1,1,,
,GREEN - VILLAGE OF ALBANY - WARD 2,5,,
,GREEN - VILLAGE OF BELLEVILLE - WARD 3,6,7,
,GREEN - VILLAGE OF BROOKLYN - WARD 2,1,,
,GREEN - VILLAGE OF BROWNTOWN - WARD 1,1,,
,GREEN - VILLAGE OF MONTICELLO - WARD 1,8,1,
,GREEN - VILLAGE OF MONTICELLO - WARD 2,9,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 1,25,14,
,GREEN - VILLAGE OF NEW GLARUS - WARD 2,5,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 3,12,3,
,GREEN - VILLAGE OF NEW GLARUS - WARD 4,5,1,
,GREEN LAKE - CITY OF BERLIN - WARD 1,15,4,
,GREEN LAKE - CITY OF BERLIN - WARD 2,9,2,
,GREEN LAKE - CITY OF BERLIN - WARD 3,6,3,
,GREEN LAKE - CITY OF BERLIN - WARD 4,15,2,
,GREEN LAKE - CITY OF BERLIN - WARD 5,24,13,
,GREEN LAKE - CITY OF BERLIN - WARD 6,5,2,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 1,12,4,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 2,7,1,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 3,9,5,
,GREEN LAKE - CITY OF MARKESAN - WARD 1,9,11,
,GREEN LAKE - CITY OF MARKESAN - WARD 2,3,3,
,GREEN LAKE - CITY OF MARKESAN - WARD 3,8,2,
,GREEN LAKE - CITY OF PRINCETON - WARD 1,5,,
,GREEN LAKE - CITY OF PRINCETON - WARD 2,1,,
,GREEN LAKE - CITY OF PRINCETON - WARD 3,10,4,
,GREEN LAKE - CITY OF PRINCETON - WARD 4,1,,
,GREEN LAKE - TOWN OF BERLIN - WARD 1,18,2,
,GREEN LAKE - TOWN OF BERLIN - WARD 2,1,,
,GREEN LAKE - TOWN OF BERLIN - WARD 3,2,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 1,33,1,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 2,7,1,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 3,23,5,
,GREEN LAKE - TOWN OF GREEN LAKE - WARD 1,27,6,
,GREEN LAKE - TOWN OF KINGSTON - WARD 1,3,,
,GREEN LAKE - TOWN OF MACKFORD - WARD 1,2,,
,GREEN LAKE - TOWN OF MANCHESTER - WARD 1,6,,
,GREEN LAKE - TOWN OF MARQUETTE - WARD 1,13,2,
,GREEN LAKE - TOWN OF PRINCETON - WARD 1,11,1,
,GREEN LAKE - TOWN OF PRINCETON - WARD 3,6,,
,GREEN LAKE - TOWN OF SENECA - WARD 1,4,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 1,2,,
,GREEN LAKE - VILLAGE OF KINGSTON - WARD 1,4,,
,GREEN LAKE - VILLAGE OF MARQUETTE - WARD 1,1,1,
,IOWA - CITY OF DODGEVILLE - WARD 1,9,5,
,IOWA - CITY OF DODGEVILLE - WARD 2,16,4,
,IOWA - CITY OF DODGEVILLE - WARD 3,15,2,
,IOWA - CITY OF DODGEVILLE - WARD 4,19,1,
,IOWA - CITY OF DODGEVILLE - WARD 5,24,9,
,IOWA - CITY OF DODGEVILLE - WARD 6,8,3,
,IOWA - CITY OF DODGEVILLE - WARD 7,16,6,
,IOWA - CITY OF DODGEVILLE - WARD 8,35,17,
,IOWA - CITY OF DODGEVILLE - WARD 9,1,,
,IOWA - CITY OF MINERAL POINT - WARD 1,22,6,
,IOWA - CITY OF MINERAL POINT - WARD 2,21,3,
,IOWA - CITY OF MINERAL POINT - WARD 3,5,1,
,IOWA - CITY OF MINERAL POINT - WARD 4,15,1,
,IOWA - CITY OF MINERAL POINT - WARD 5,9,2,
,IOWA - CITY OF MINERAL POINT - WARD 6,19,4,
,IOWA - TOWN OF ARENA - WARD 1,2,1,
,IOWA - TOWN OF ARENA - WARD 2,10,1,
,IOWA - TOWN OF BRIGHAM - WARD 1,7,2,
,IOWA - TOWN OF BRIGHAM - WARD 2,22,,
,IOWA - TOWN OF CLYDE - WARD 1,5,1,
,IOWA - TOWN OF DODGEVILLE - WARD 1,21,3,
,IOWA - TOWN OF DODGEVILLE - WARD 2,8,,
,IOWA - TOWN OF DODGEVILLE - WARD 3,31,3,
,IOWA - TOWN OF DODGEVILLE - WARD 4,6,1,
,IOWA - TOWN OF EDEN - WARD 1,1,,
,IOWA - TOWN OF HIGHLAND - WARD 2,2,2,
,IOWA - TOWN OF LINDEN - WARD 1,5,7,
,IOWA - TOWN OF LINDEN - WARD 2,,1,
,IOWA - TOWN OF MIFFLIN - WARD 1,4,,
,IOWA - TOWN OF MINERAL POINT - WARD 1,5,2,
,IOWA - TOWN OF MINERAL POINT - WARD 2,8,1,
,IOWA - TOWN OF MOSCOW - WARD 1,8,2,
,IOWA - TOWN OF MOSCOW - WARD 2,2,2,
,IOWA - TOWN OF PULASKI - WARD 1,1,,
,IOWA - TOWN OF RIDGEWAY - WARD 1,3,1,
,IOWA - TOWN OF RIDGEWAY - WARD 2,2,,
,IOWA - TOWN OF WALDWICK - WARD 1,2,,
,IOWA - TOWN OF WALDWICK - WARD 2,3,2,
,IOWA - TOWN OF WYOMING - WARD 1,3,2,
,IOWA - TOWN OF WYOMING - WARD 2,14,,
,IOWA - VILLAGE OF ARENA - WARD 1,5,4,
,IOWA - VILLAGE OF AVOCA - WARD 1,,1,
,IOWA - VILLAGE OF BARNEVELD - WARD 1,12,,
,IOWA - VILLAGE OF BARNEVELD - WARD 2,1,,
,IOWA - VILLAGE OF BLANCHARDVILLE - WARD 2,2,,
,IOWA - VILLAGE OF COBB - WARD 1,4,4,
,IOWA - VILLAGE OF HIGHLAND - WARD 1,11,,
,IOWA - VILLAGE OF LINDEN - WARD 1,1,1,
,IOWA - VILLAGE OF MONTFORT - WARD 2,,1,
,IOWA - VILLAGE OF RIDGEWAY - WARD 1,1,,
,IRON - CITY OF HURLEY - WARD 1,17,3,
,IRON - CITY OF HURLEY - WARD 2,20,2,
,IRON - CITY OF HURLEY - WARD 3,20,9,
,IRON - CITY OF HURLEY - WARD 4,10,3,
,IRON - CITY OF MONTREAL - WARD 1,6,,
,IRON - CITY OF MONTREAL - WARD 2,7,,
,IRON - TOWN OF ANDERSON - WARD 1,5,1,
,IRON - TOWN OF CAREY - WARD 1,3,,
,IRON - TOWN OF GURNEY - WARD 1,1,,
,IRON - TOWN OF KIMBALL - WARD 1,4,1,
,IRON - TOWN OF KNIGHT - WARD 1,3,,
,IRON - TOWN OF MERCER - WARD 1,29,3,
,IRON - TOWN OF MERCER - WARD 2,44,1,
,IRON - TOWN OF MERCER - WARD 3,8,1,
,IRON - TOWN OF MERCER - WARD 4,16,2,
,IRON - TOWN OF OMA - WARD 1,18,,
,IRON - TOWN OF PENCE - WARD 1,3,,
,IRON - TOWN OF SAXON - WARD 1,2,,
,IRON - TOWN OF SHERMAN - WARD 1,11,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 1,18,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 2,16,10,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 3,6,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 4,15,2,
,JACKSON - TOWN OF ADAMS - WARD 1,4,1,
,JACKSON - TOWN OF ADAMS - WARD 2,9,1,
,JACKSON - TOWN OF ADAMS - WARD 3,2,,
,JACKSON - TOWN OF ALBION - WARD 1,2,,
,JACKSON - TOWN OF ALBION - WARD 2,1,1,
,JACKSON - TOWN OF ALBION - WARD 3,4,,
,JACKSON - TOWN OF ALBION - WARD 4,2,,
,JACKSON - TOWN OF ALMA - WARD 2,5,1,
,JACKSON - TOWN OF ALMA - WARD 3,2,,
,JACKSON - TOWN OF BROCKWAY - WARD 1,1,2,
,JACKSON - TOWN OF BROCKWAY - WARD 4,3,,
,JACKSON - TOWN OF BROCKWAY - WARD 5,4,,
,JACKSON - TOWN OF CITY POINT - WARD 1,2,,
,JACKSON - TOWN OF CLEVELAND - WARD 1,6,1,
,JACKSON - TOWN OF CURRAN - WARD 1,3,1,
,JACKSON - TOWN OF FRANKLIN - WARD 1,3,1,
,JACKSON - TOWN OF GARDEN VALLEY - WARD 1,3,,
,JACKSON - TOWN OF GARFIELD - WARD 1,3,2,
,JACKSON - TOWN OF HIXTON - WARD 2,2,,
,JACKSON - TOWN OF IRVING - WARD 1,3,,
,JACKSON - TOWN OF IRVING - WARD 2,,1,
,JACKSON - TOWN OF KNAPP - WARD 1,,1,
,JACKSON - TOWN OF KOMENSKY - WARD 1,2,,
,JACKSON - TOWN OF MANCHESTER - WARD 1,6,2,
,JACKSON - TOWN OF MELROSE - WARD 1,4,,
,JACKSON - TOWN OF MILLSTON - WARD 1,,1,
,JACKSON - TOWN OF NORTH BEND - WARD 1,2,1,
,JACKSON - TOWN OF NORTHFIELD - WARD 1,8,,
,JACKSON - TOWN OF SPRINGFIELD - WARD 1,,1,
,JACKSON - VILLAGE OF ALMA CENTER - WARD 1,4,2,
,JACKSON - VILLAGE OF MELROSE - WARD 1,4,1,
,JACKSON - VILLAGE OF MERRILLAN - WARD 1,9,,
,JACKSON - VILLAGE OF TAYLOR - WARD 1,3,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 1,30,10,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 2,33,2,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 3,29,3,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 4,17,5,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 5,13,3,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 6,30,2,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 7,27,3,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 8,35,5,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 9,26,5,
,JEFFERSON - CITY OF JEFFERSON - WARD 1,12,5,
,JEFFERSON - CITY OF JEFFERSON - WARD 10,10,3,
,JEFFERSON - CITY OF JEFFERSON - WARD 2,16,5,
,JEFFERSON - CITY OF JEFFERSON - WARD 3,12,2,
,JEFFERSON - CITY OF JEFFERSON - WARD 4,12,2,
,JEFFERSON - CITY OF JEFFERSON - WARD 5,5,8,
,JEFFERSON - CITY OF JEFFERSON - WARD 6,13,17,
,JEFFERSON - CITY OF JEFFERSON - WARD 7,4,3,
,JEFFERSON - CITY OF JEFFERSON - WARD 8,2,5,
,JEFFERSON - CITY OF JEFFERSON - WARD 9,3,1,
,JEFFERSON - CITY OF LAKE MILLS - WARD 1,34,11,
,JEFFERSON - CITY OF LAKE MILLS - WARD 2,6,5,
,JEFFERSON - CITY OF LAKE MILLS - WARD 3,27,1,
,JEFFERSON - CITY OF LAKE MILLS - WARD 4,8,7,
,JEFFERSON - CITY OF LAKE MILLS - WARD 5,9,10,
,JEFFERSON - CITY OF LAKE MILLS - WARD 6,12,2,
,JEFFERSON - CITY OF LAKE MILLS - WARD 7,24,5,
,JEFFERSON - CITY OF LAKE MILLS - WARD 8,5,1,
,JEFFERSON - CITY OF WATERLOO - WARD 1,15,6,
,JEFFERSON - CITY OF WATERLOO - WARD 2,4,1,
,JEFFERSON - CITY OF WATERLOO - WARD 3,9,1,
,JEFFERSON - CITY OF WATERLOO - WARD 4,1,,
,JEFFERSON - CITY OF WATERLOO - WARD 5,7,3,
,JEFFERSON - CITY OF WATERTOWN - WARD 10,26,6,
,JEFFERSON - CITY OF WATERTOWN - WARD 11,18,4,
,JEFFERSON - CITY OF WATERTOWN - WARD 12,30,8,
,JEFFERSON - CITY OF WATERTOWN - WARD 13,30,2,
,JEFFERSON - CITY OF WATERTOWN - WARD 14,26,6,
,JEFFERSON - CITY OF WATERTOWN - WARD 15,30,5,
,JEFFERSON - CITY OF WATERTOWN - WARD 16,25,6,
,JEFFERSON - CITY OF WATERTOWN - WARD 17,14,3,
,JEFFERSON - CITY OF WATERTOWN - WARD 18,60,6,
,JEFFERSON - CITY OF WATERTOWN - WARD 8,12,2,
,JEFFERSON - CITY OF WATERTOWN - WARD 9,7,4,
,JEFFERSON - CITY OF WHITEWATER - WARD 10,3,,
,JEFFERSON - CITY OF WHITEWATER - WARD 11,28,5,
,JEFFERSON - TOWN OF AZTALAN - WARD 1,6,,
,JEFFERSON - TOWN OF AZTALAN - WARD 2,7,1,
,JEFFERSON - TOWN OF COLD SPRING - WARD 1,6,2,
,JEFFERSON - TOWN OF CONCORD - WARD 1,7,1,
,JEFFERSON - TOWN OF CONCORD - WARD 2,4,1,
,JEFFERSON - TOWN OF CONCORD - WARD 3,5,1,
,JEFFERSON - TOWN OF FARMINGTON - WARD 1,5,1,
,JEFFERSON - TOWN OF FARMINGTON - WARD 2,5,,
,JEFFERSON - TOWN OF HEBRON - WARD 1,4,,
,JEFFERSON - TOWN OF HEBRON - WARD 2,2,3,
,JEFFERSON - TOWN OF IXONIA - WARD 1,23,4,
,JEFFERSON - TOWN OF IXONIA - WARD 2,33,5,
,JEFFERSON - TOWN OF IXONIA - WARD 3,28,2,
,JEFFERSON - TOWN OF IXONIA - WARD 4,29,3,
,JEFFERSON - TOWN OF IXONIA - WARD 5,11,2,
,JEFFERSON - TOWN OF IXONIA - WARD 6,18,4,
,JEFFERSON - TOWN OF JEFFERSON - WARD 1,7,4,
,JEFFERSON - TOWN OF JEFFERSON - WARD 2,8,3,
,JEFFERSON - TOWN OF JEFFERSON - WARD 3,7,1,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 1,5,1,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 2,11,4,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 3,10,2,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 4,11,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 5,20,6,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 6,1,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 1,27,2,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 2,3,3,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 3,5,1,
,JEFFERSON - TOWN OF MILFORD - WARD 1,2,1,
,JEFFERSON - TOWN OF MILFORD - WARD 2,2,,
,JEFFERSON - TOWN OF OAKLAND - WARD 1,16,2,
,JEFFERSON - TOWN OF OAKLAND - WARD 2,30,3,
,JEFFERSON - TOWN OF OAKLAND - WARD 3,22,4,
,JEFFERSON - TOWN OF OAKLAND - WARD 4,13,1,
,JEFFERSON - TOWN OF PALMYRA - WARD 1,16,8,
,JEFFERSON - TOWN OF SULLIVAN - WARD 1,2,4,
,JEFFERSON - TOWN OF SULLIVAN - WARD 2,7,1,
,JEFFERSON - TOWN OF SULLIVAN - WARD 3,2,,
,JEFFERSON - TOWN OF SUMNER - WARD 1,12,2,
,JEFFERSON - TOWN OF WATERLOO - WARD 1,8,2,
,JEFFERSON - TOWN OF WATERTOWN - WARD 1,5,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 2,14,7,
,JEFFERSON - VILLAGE OF CAMBRIDGE - WARD 1,1,1,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 1,15,2,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 2,14,2,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 3,25,1,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 1,12,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 2,7,2,
,JEFFERSON - VILLAGE OF SULLIVAN - WARD 1,18,3,
,JUNEAU - CITY OF ELROY - WARD 1,3,2,
,JUNEAU - CITY OF ELROY - WARD 2,2,,
,JUNEAU - CITY OF ELROY - WARD 3,2,,
,JUNEAU - CITY OF ELROY - WARD 4,,1,
,JUNEAU - CITY OF ELROY - WARD 5,,1,
,JUNEAU - CITY OF ELROY - WARD 7,3,,
,JUNEAU - CITY OF MAUSTON - WARD 1,17,4,
,JUNEAU - CITY OF MAUSTON - WARD 2,4,1,
,JUNEAU - CITY OF MAUSTON - WARD 3,16,8,
,JUNEAU - CITY OF MAUSTON - WARD 4,8,2,
,JUNEAU - CITY OF MAUSTON - WARD 5,7,3,
,JUNEAU - CITY OF MAUSTON - WARD 6,5,,
,JUNEAU - CITY OF MAUSTON - WARD 7,5,1,
,JUNEAU - CITY OF NEW LISBON - WARD 1,2,,
,JUNEAU - CITY OF NEW LISBON - WARD 2,,1,
,JUNEAU - CITY OF NEW LISBON - WARD 3,3,5,
,JUNEAU - CITY OF NEW LISBON - WARD 4,,1,
,JUNEAU - CITY OF NEW LISBON - WARD 6,1,,
,JUNEAU - TOWN OF ARMENIA - WARD 1,10,,
,JUNEAU - TOWN OF CLEARFIELD - WARD 1,1,,
,JUNEAU - TOWN OF CLEARFIELD - WARD 2,3,,
,JUNEAU - TOWN OF CUTLER - WARD 1,,4,
,JUNEAU - TOWN OF FINLEY - WARD 1,3,1,
,JUNEAU - TOWN OF FOUNTAIN - WARD 1,5,,
,JUNEAU - TOWN OF FOUNTAIN - WARD 2,,1,
,JUNEAU - TOWN OF GERMANTOWN - WARD 1,12,3,
,JUNEAU - TOWN OF GERMANTOWN - WARD 2,13,2,
,JUNEAU - TOWN OF GERMANTOWN - WARD 3,8,,
,JUNEAU - TOWN OF KILDARE - WARD 1,9,2,
,JUNEAU - TOWN OF KINGSTON - WARD 1,1,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 1,4,1,
,JUNEAU - TOWN OF LEMONWEIR - WARD 2,5,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 4,9,2,
,JUNEAU - TOWN OF LINDINA - WARD 1,4,,
,JUNEAU - TOWN OF LISBON - WARD 1,1,1,
,JUNEAU - TOWN OF LISBON - WARD 2,2,1,
,JUNEAU - TOWN OF LYNDON - WARD 1,3,1,
,JUNEAU - TOWN OF LYNDON - WARD 2,1,,
,JUNEAU - TOWN OF LYNDON - WARD 3,5,4,
,JUNEAU - TOWN OF MARION - WARD 1,7,1,
,JUNEAU - TOWN OF NECEDAH - WARD 1,6,,
,JUNEAU - TOWN OF NECEDAH - WARD 2,13,6,
,JUNEAU - TOWN OF NECEDAH - WARD 3,15,7,
,JUNEAU - TOWN OF NECEDAH - WARD 4,18,4,
,JUNEAU - TOWN OF ORANGE - WARD 1,4,,
,JUNEAU - TOWN OF PLYMOUTH - WARD 1,15,5,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 2,2,,
,JUNEAU - TOWN OF SUMMIT - WARD 1,4,,
,JUNEAU - VILLAGE OF CAMP DOUGLAS - WARD 1,3,,
,JUNEAU - VILLAGE OF LYNDON STATION - WARD 1,2,3,
,JUNEAU - VILLAGE OF NECEDAH - WARD 1,13,7,
,JUNEAU - VILLAGE OF UNION CENTER - WARD 1,1,,
,JUNEAU - VILLAGE OF WONEWOC - WARD 1,4,1,
,KENOSHA - CITY OF KENOSHA - WARD 1,20,6,
,KENOSHA - CITY OF KENOSHA - WARD 10,10,8,
,KENOSHA - CITY OF KENOSHA - WARD 109,1,,
,KENOSHA - CITY OF KENOSHA - WARD 11,18,1,
,KENOSHA - CITY OF KENOSHA - WARD 12,43,3,
,KENOSHA - CITY OF KENOSHA - WARD 13,65,14,
,KENOSHA - CITY OF KENOSHA - WARD 14,23,2,
,KENOSHA - CITY OF KENOSHA - WARD 15,86,19,
,KENOSHA - CITY OF KENOSHA - WARD 16,11,2,
,KENOSHA - CITY OF KENOSHA - WARD 17,5,2,
,KENOSHA - CITY OF KENOSHA - WARD 18,37,4,
,KENOSHA - CITY OF KENOSHA - WARD 19,24,4,
,KENOSHA - CITY OF KENOSHA - WARD 2,24,7,
,KENOSHA - CITY OF KENOSHA - WARD 20,53,15,
,KENOSHA - CITY OF KENOSHA - WARD 21,9,1,
,KENOSHA - CITY OF KENOSHA - WARD 22,71,6,
,KENOSHA - CITY OF KENOSHA - WARD 23,33,41,
,KENOSHA - CITY OF KENOSHA - WARD 24,35,4,
,KENOSHA - CITY OF KENOSHA - WARD 25,40,4,
,KENOSHA - CITY OF KENOSHA - WARD 26,13,2,
,KENOSHA - CITY OF KENOSHA - WARD 27,22,2,
,KENOSHA - CITY OF KENOSHA - WARD 28,8,2,
,KENOSHA - CITY OF KENOSHA - WARD 29,7,3,
,KENOSHA - CITY OF KENOSHA - WARD 30,8,2,
,KENOSHA - CITY OF KENOSHA - WARD 31,29,3,
,KENOSHA - CITY OF KENOSHA - WARD 32,4,,
,KENOSHA - CITY OF KENOSHA - WARD 34,7,4,
,KENOSHA - CITY OF KENOSHA - WARD 35,20,4,
,KENOSHA - CITY OF KENOSHA - WARD 36,5,2,
,KENOSHA - CITY OF KENOSHA - WARD 37,22,3,
,KENOSHA - CITY OF KENOSHA - WARD 38,64,11,
,KENOSHA - CITY OF KENOSHA - WARD 39,34,17,
,KENOSHA - CITY OF KENOSHA - WARD 4,68,17,
,KENOSHA - CITY OF KENOSHA - WARD 40,40,6,
,KENOSHA - CITY OF KENOSHA - WARD 41,31,3,
,KENOSHA - CITY OF KENOSHA - WARD 42,8,7,
,KENOSHA - CITY OF KENOSHA - WARD 43,65,14,
,KENOSHA - CITY OF KENOSHA - WARD 44,34,7,
,KENOSHA - CITY OF KENOSHA - WARD 45,12,,
,KENOSHA - CITY OF KENOSHA - WARD 46,7,3,
,KENOSHA - CITY OF KENOSHA - WARD 47,5,,
