,,Voter Status,,
,JUNEAU - VILLAGE OF WONEWOC - WARD 1,32,4,
,KENOSHA - CITY OF KENOSHA - WARD 1,56,9,
,KENOSHA - CITY OF KENOSHA - WARD 10,31,8,
,KENOSHA - CITY OF KENOSHA - WARD 101,1,,
,KENOSHA - CITY OF KENOSHA - WARD 11,34,8,
,KENOSHA - CITY OF KENOSHA - WARD 12,61,8,
,KENOSHA - CITY OF KENOSHA - WARD 13,42,4,
,KENOSHA - CITY OF KENOSHA - WARD 14,53,4,
,KENOSHA - CITY OF KENOSHA - WARD 15,64,7,
,KENOSHA - CITY OF KENOSHA - WARD 16,41,2,
,KENOSHA - CITY OF KENOSHA - WARD 17,19,2,
,KENOSHA - CITY OF KENOSHA - WARD 18,50,4,
,KENOSHA - CITY OF KENOSHA - WARD 19,10,2,
,KENOSHA - CITY OF KENOSHA - WARD 2,46,1,
,KENOSHA - CITY OF KENOSHA - WARD 20,42,4,
,KENOSHA - CITY OF KENOSHA - WARD 21,38,,
,KENOSHA - CITY OF KENOSHA - WARD 22,144,13,
,KENOSHA - CITY OF KENOSHA - WARD 23,39,2,
,KENOSHA - CITY OF KENOSHA - WARD 24,56,8,
,KENOSHA - CITY OF KENOSHA - WARD 25,75,4,
,KENOSHA - CITY OF KENOSHA - WARD 26,43,2,
,KENOSHA - CITY OF KENOSHA - WARD 27,49,12,
,KENOSHA - CITY OF KENOSHA - WARD 28,25,4,
,KENOSHA - CITY OF KENOSHA - WARD 29,29,4,
,KENOSHA - CITY OF KENOSHA - WARD 3,5,1,
,KENOSHA - CITY OF KENOSHA - WARD 30,35,7,
,KENOSHA - CITY OF KENOSHA - WARD 31,89,12,
,KENOSHA - CITY OF KENOSHA - WARD 32,25,6,
,KENOSHA - CITY OF KENOSHA - WARD 33,2,,
,KENOSHA - CITY OF KENOSHA - WARD 34,52,2,
,KENOSHA - CITY OF KENOSHA - WARD 35,102,14,
,KENOSHA - CITY OF KENOSHA - WARD 36,15,7,
,KENOSHA - CITY OF KENOSHA - WARD 37,76,6,
,KENOSHA - CITY OF KENOSHA - WARD 38,83,14,
,KENOSHA - CITY OF KENOSHA - WARD 39,64,,
,KENOSHA - CITY OF KENOSHA - WARD 4,59,11,
,KENOSHA - CITY OF KENOSHA - WARD 40,16,1,
,KENOSHA - CITY OF KENOSHA - WARD 41,40,3,
,KENOSHA - CITY OF KENOSHA - WARD 42,24,4,
,KENOSHA - CITY OF KENOSHA - WARD 43,64,8,
,KENOSHA - CITY OF KENOSHA - WARD 44,46,5,
,KENOSHA - CITY OF KENOSHA - WARD 45,23,7,
,KENOSHA - CITY OF KENOSHA - WARD 46,35,1,
,KENOSHA - CITY OF KENOSHA - WARD 47,23,1,
,KENOSHA - CITY OF KENOSHA - WARD 48,20,2,
,KENOSHA - CITY OF KENOSHA - WARD 49,29,3,
,KENOSHA - CITY OF KENOSHA - WARD 5,39,8,
,KENOSHA - CITY OF KENOSHA - WARD 50,44,6,
,KENOSHA - CITY OF KENOSHA - WARD 51,39,5,
,KENOSHA - CITY OF KENOSHA - WARD 52,78,11,
,KENOSHA - CITY OF KENOSHA - WARD 53,24,3,
,KENOSHA - CITY OF KENOSHA - WARD 54,96,8,
,KENOSHA - CITY OF KENOSHA - WARD 55,38,4,
,KENOSHA - CITY OF KENOSHA - WARD 56,54,6,
,KENOSHA - CITY OF KENOSHA - WARD 57,76,10,
,KENOSHA - CITY OF KENOSHA - WARD 58,8,,
,KENOSHA - CITY OF KENOSHA - WARD 59,104,5,
,KENOSHA - CITY OF KENOSHA - WARD 6,27,10,
,KENOSHA - CITY OF KENOSHA - WARD 60,94,11,
,KENOSHA - CITY OF KENOSHA - WARD 61,58,6,
,KENOSHA - CITY OF KENOSHA - WARD 62,88,4,
,KENOSHA - CITY OF KENOSHA - WARD 63,70,4,
,KENOSHA - CITY OF KENOSHA - WARD 64,58,5,
,KENOSHA - CITY OF KENOSHA - WARD 66,101,10,
,KENOSHA - CITY OF KENOSHA - WARD 67,61,5,
,KENOSHA - CITY OF KENOSHA - WARD 68,25,1,
,KENOSHA - CITY OF KENOSHA - WARD 69,8,,
,KENOSHA - CITY OF KENOSHA - WARD 7,28,4,
,KENOSHA - CITY OF KENOSHA - WARD 70,2,1,
,KENOSHA - CITY OF KENOSHA - WARD 71,27,6,
,KENOSHA - CITY OF KENOSHA - WARD 72,61,10,
,KENOSHA - CITY OF KENOSHA - WARD 73,54,7,
,KENOSHA - CITY OF KENOSHA - WARD 74,1,,
,KENOSHA - CITY OF KENOSHA - WARD 75,78,9,
,KENOSHA - CITY OF KENOSHA - WARD 76,79,6,
,KENOSHA - CITY OF KENOSHA - WARD 77,90,7,
,KENOSHA - CITY OF KENOSHA - WARD 78,89,9,
,KENOSHA - CITY OF KENOSHA - WARD 79,129,16,
,KENOSHA - CITY OF KENOSHA - WARD 8,77,12,
,KENOSHA - CITY OF KENOSHA - WARD 80,26,2,
,KENOSHA - CITY OF KENOSHA - WARD 81,27,5,
,KENOSHA - CITY OF KENOSHA - WARD 82,21,2,
,KENOSHA - CITY OF KENOSHA - WARD 84,33,3,
,KENOSHA - CITY OF KENOSHA - WARD 85,3,,
,KENOSHA - CITY OF KENOSHA - WARD 86,20,1,
,KENOSHA - CITY OF KENOSHA - WARD 87,63,3,
,KENOSHA - CITY OF KENOSHA - WARD 9,39,6,
,KENOSHA - CITY OF KENOSHA - WARD 92,2,,
,KENOSHA - TOWN OF BRIGHTON - WARD 1,5,,
,KENOSHA - TOWN OF BRIGHTON - WARD 2,28,,
,KENOSHA - TOWN OF BRIGHTON - WARD 3,20,1,
,KENOSHA - TOWN OF BRIGHTON - WARD 4,4,,
,KENOSHA - TOWN OF PARIS - WARD 1,29,3,
,KENOSHA - TOWN OF PARIS - WARD 2,23,,
,KENOSHA - TOWN OF RANDALL - WARD 1,34,3,
,KENOSHA - TOWN OF RANDALL - WARD 2,12,2,
,KENOSHA - TOWN OF RANDALL - WARD 3,24,,
,KENOSHA - TOWN OF RANDALL - WARD 4,3,1,
,KENOSHA - TOWN OF RANDALL - WARD 5,31,3,
,KENOSHA - TOWN OF RANDALL - WARD 6,1,,
,KENOSHA - TOWN OF RANDALL - WARD 7,2,,
,KENOSHA - TOWN OF SOMERS - WARD 1,4,,
,KENOSHA - TOWN OF SOMERS - WARD 2,19,2,
,KENOSHA - TOWN OF WHEATLAND - WARD 1,18,2,
,KENOSHA - TOWN OF WHEATLAND - WARD 2,25,4,
,KENOSHA - TOWN OF WHEATLAND - WARD 3,9,3,
,KENOSHA - TOWN OF WHEATLAND - WARD 4,28,,
,KENOSHA - TOWN OF WHEATLAND - WARD 5,23,1,
,KENOSHA - TOWN OF WHEATLAND - WARD 6,2,1,
,KENOSHA - VILLAGE OF BRISTOL - WARD 1,31,2,
,KENOSHA - VILLAGE OF BRISTOL - WARD 2,25,2,
,KENOSHA - VILLAGE OF BRISTOL - WARD 3,49,2,
,KENOSHA - VILLAGE OF BRISTOL - WARD 4,38,2,
,KENOSHA - VILLAGE OF BRISTOL - WARD 5,27,6,
,KENOSHA - VILLAGE OF BRISTOL - WARD 6,25,1,
,KENOSHA - VILLAGE OF BRISTOL - WARD 7,18,2,
,KENOSHA - VILLAGE OF BRISTOL - WARD 8,19,1,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 1,33,3,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 2,31,5,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 3,37,5,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 5,29,1,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 1,70,2,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 10,48,5,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 12,93,13,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 13,48,3,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 14,61,6,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 2,51,5,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 3,73,8,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 4,52,11,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 5,47,7,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 6,71,3,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 7,55,4,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 8,85,9,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 9,69,7,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 1,3,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 10,25,5,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 11,20,2,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 12,59,2,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 13,50,7,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 2,89,14,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 3,46,5,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 4,13,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 5,64,6,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 6,71,7,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 7,71,5,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 8,14,2,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 9,30,4,
,KENOSHA - VILLAGE OF SOMERS - WARD 1,16,4,
,KENOSHA - VILLAGE OF SOMERS - WARD 10,4,1,
,KENOSHA - VILLAGE OF SOMERS - WARD 11,19,3,
,KENOSHA - VILLAGE OF SOMERS - WARD 12,35,3,
,KENOSHA - VILLAGE OF SOMERS - WARD 2,24,9,
,KENOSHA - VILLAGE OF SOMERS - WARD 3,41,3,
,KENOSHA - VILLAGE OF SOMERS - WARD 4,14,3,
,KENOSHA - VILLAGE OF SOMERS - WARD 5,34,2,
,KENOSHA - VILLAGE OF SOMERS - WARD 6,16,,
,KENOSHA - VILLAGE OF SOMERS - WARD 7,27,3,
,KENOSHA - VILLAGE OF SOMERS - WARD 8,23,4,
,KENOSHA - VILLAGE OF SOMERS - WARD 9,44,3,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 1,21,4,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 2,37,6,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 3,16,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 4,23,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 5,28,3,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 6,18,4,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 7,31,5,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 8,1,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 9,2,,
,KEWAUNEE - CITY OF ALGOMA - WARD 1,32,1,
,KEWAUNEE - CITY OF ALGOMA - WARD 2,26,,
,KEWAUNEE - CITY OF ALGOMA - WARD 3,31,5,
,KEWAUNEE - CITY OF ALGOMA - WARD 4,43,3,
,KEWAUNEE - CITY OF ALGOMA - WARD 5,17,1,
,KEWAUNEE - CITY OF ALGOMA - WARD 6,17,3,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 1,37,3,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 2,53,3,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 3,55,4,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 4,28,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 5,7,,
,KEWAUNEE - TOWN OF AHNAPEE - WARD 1,45,1,
,KEWAUNEE - TOWN OF CARLTON - WARD 1,38,,
,KEWAUNEE - TOWN OF CARLTON - WARD 2,31,1,
,KEWAUNEE - TOWN OF CASCO - WARD 1,30,3,
,KEWAUNEE - TOWN OF CASCO - WARD 2,26,,
,KEWAUNEE - TOWN OF CASCO - WARD 3,34,,
,KEWAUNEE - TOWN OF FRANKLIN - WARD 1,58,5,
,KEWAUNEE - TOWN OF LINCOLN - WARD 1,59,2,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 1,15,,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 2,41,3,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 3,27,1,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 1,45,1,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 2,30,,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 3,27,1,
,KEWAUNEE - TOWN OF PIERCE - WARD 1,15,3,
,KEWAUNEE - TOWN OF PIERCE - WARD 2,21,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 1,51,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 2,24,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 3,14,1,
,KEWAUNEE - TOWN OF WEST KEWAUNEE - WARD 1,57,,
,KEWAUNEE - TOWN OF WEST KEWAUNEE - WARD 2,21,,
,KEWAUNEE - VILLAGE OF CASCO - WARD 1,44,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 1,48,4,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 2,12,3,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 3,31,1,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 4,29,1,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 5,46,1,
,LA CROSSE - CITY OF LA CROSSE - WARD 1,156,9,
,LA CROSSE - CITY OF LA CROSSE - WARD 10,11,8,
,LA CROSSE - CITY OF LA CROSSE - WARD 11,9,1,
,LA CROSSE - CITY OF LA CROSSE - WARD 12,23,2,
,LA CROSSE - CITY OF LA CROSSE - WARD 13,44,3,
,LA CROSSE - CITY OF LA CROSSE - WARD 14,60,12,
,LA CROSSE - CITY OF LA CROSSE - WARD 15,26,9,
,LA CROSSE - CITY OF LA CROSSE - WARD 16,70,20,
,LA CROSSE - CITY OF LA CROSSE - WARD 17,34,4,
,LA CROSSE - CITY OF LA CROSSE - WARD 18,66,6,
,LA CROSSE - CITY OF LA CROSSE - WARD 19,60,7,
,LA CROSSE - CITY OF LA CROSSE - WARD 2,49,5,
,LA CROSSE - CITY OF LA CROSSE - WARD 20,79,8,
,LA CROSSE - CITY OF LA CROSSE - WARD 21,226,30,
,LA CROSSE - CITY OF LA CROSSE - WARD 22,140,12,
,LA CROSSE - CITY OF LA CROSSE - WARD 23,70,7,
,LA CROSSE - CITY OF LA CROSSE - WARD 24,157,15,
,LA CROSSE - CITY OF LA CROSSE - WARD 25,69,11,
,LA CROSSE - CITY OF LA CROSSE - WARD 26,166,16,
,LA CROSSE - CITY OF LA CROSSE - WARD 27,60,18,
,LA CROSSE - CITY OF LA CROSSE - WARD 28,31,8,
,LA CROSSE - CITY OF LA CROSSE - WARD 29,134,20,
,LA CROSSE - CITY OF LA CROSSE - WARD 3,79,9,
,LA CROSSE - CITY OF LA CROSSE - WARD 4,42,5,
,LA CROSSE - CITY OF LA CROSSE - WARD 5,79,11,
,LA CROSSE - CITY OF LA CROSSE - WARD 6,93,10,
,LA CROSSE - CITY OF LA CROSSE - WARD 7,61,17,
,LA CROSSE - CITY OF LA CROSSE - WARD 8,8,3,
,LA CROSSE - CITY OF LA CROSSE - WARD 9,221,29,
,LA CROSSE - CITY OF ONALASKA - WARD 1,80,7,
,LA CROSSE - CITY OF ONALASKA - WARD 10,89,12,
,LA CROSSE - CITY OF ONALASKA - WARD 11,92,8,
,LA CROSSE - CITY OF ONALASKA - WARD 12,41,5,
,LA CROSSE - CITY OF ONALASKA - WARD 2,57,3,
,LA CROSSE - CITY OF ONALASKA - WARD 3,122,12,
,LA CROSSE - CITY OF ONALASKA - WARD 4,40,1,
,LA CROSSE - CITY OF ONALASKA - WARD 5,63,7,
,LA CROSSE - CITY OF ONALASKA - WARD 6,73,12,
,LA CROSSE - CITY OF ONALASKA - WARD 7,109,15,
,LA CROSSE - CITY OF ONALASKA - WARD 8,71,7,
,LA CROSSE - CITY OF ONALASKA - WARD 9,35,3,
,LA CROSSE - TOWN OF BANGOR - WARD 1,36,4,
,LA CROSSE - TOWN OF BARRE - WARD 1,38,2,
,LA CROSSE - TOWN OF BARRE - WARD 2,27,1,
,LA CROSSE - TOWN OF BURNS - WARD 1,48,4,
,LA CROSSE - TOWN OF CAMPBELL - WARD 1,11,,
,LA CROSSE - TOWN OF CAMPBELL - WARD 2,37,11,
,LA CROSSE - TOWN OF CAMPBELL - WARD 3,34,3,
,LA CROSSE - TOWN OF CAMPBELL - WARD 4,40,7,
,LA CROSSE - TOWN OF CAMPBELL - WARD 5,30,,
,LA CROSSE - TOWN OF CAMPBELL - WARD 6,24,1,
,LA CROSSE - TOWN OF FARMINGTON - WARD 1,63,1,
,LA CROSSE - TOWN OF FARMINGTON - WARD 2,43,2,
,LA CROSSE - TOWN OF GREENFIELD - WARD 1,59,4,
,LA CROSSE - TOWN OF GREENFIELD - WARD 2,49,4,
,LA CROSSE - TOWN OF HAMILTON - WARD 1,44,2,
,LA CROSSE - TOWN OF HAMILTON - WARD 2,19,1,
,LA CROSSE - TOWN OF HAMILTON - WARD 3,33,4,
,LA CROSSE - TOWN OF HAMILTON - WARD 4,13,,
,LA CROSSE - TOWN OF HAMILTON - WARD 5,35,1,
,LA CROSSE - TOWN OF HOLLAND - WARD 1,4,1,
,LA CROSSE - TOWN OF HOLLAND - WARD 2,45,2,
,LA CROSSE - TOWN OF HOLLAND - WARD 3,86,10,
,LA CROSSE - TOWN OF HOLLAND - WARD 4,110,3,
,LA CROSSE - TOWN OF HOLLAND - WARD 5,29,3,
,LA CROSSE - TOWN OF HOLLAND - WARD 6,7,,
,LA CROSSE - TOWN OF MEDARY - WARD 1,21,2,
,LA CROSSE - TOWN OF MEDARY - WARD 2,65,7,
,LA CROSSE - TOWN OF ONALASKA - WARD 1,39,,
,LA CROSSE - TOWN OF ONALASKA - WARD 2,54,7,
,LA CROSSE - TOWN OF ONALASKA - WARD 3,29,5,
,LA CROSSE - TOWN OF ONALASKA - WARD 4,3,1,
,LA CROSSE - TOWN OF ONALASKA - WARD 5,35,5,
,LA CROSSE - TOWN OF ONALASKA - WARD 6,57,5,
,LA CROSSE - TOWN OF ONALASKA - WARD 7,52,4,
,LA CROSSE - TOWN OF ONALASKA - WARD 8,37,6,
,LA CROSSE - TOWN OF SHELBY - WARD 1,21,6,
,LA CROSSE - TOWN OF SHELBY - WARD 2,54,3,
,LA CROSSE - TOWN OF SHELBY - WARD 3,24,2,
,LA CROSSE - TOWN OF SHELBY - WARD 4,30,3,
,LA CROSSE - TOWN OF SHELBY - WARD 5,33,9,
,LA CROSSE - TOWN OF SHELBY - WARD 6,79,7,
,LA CROSSE - TOWN OF WASHINGTON - WARD 1,33,3,
,LA CROSSE - VILLAGE OF BANGOR - WARD 1,45,9,
,LA CROSSE - VILLAGE OF BANGOR - WARD 2,28,,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 1,72,13,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 10,34,3,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 11,30,4,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 12,1,,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 2,64,3,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 3,28,1,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 4,47,3,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 5,64,3,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 6,46,4,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 7,73,7,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 8,42,5,
,LA CROSSE - VILLAGE OF HOLMEN - WARD 9,45,2,
,LA CROSSE - VILLAGE OF ROCKLAND - WARD 1,40,4,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 1,104,7,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 2,59,2,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 3,37,1,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 4,16,2,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 5,71,,
,LA CROSSE - VILLAGE OF WEST SALEM - WARD 6,59,3,
,LAFAYETTE - CITY OF CUBA CITY - WARD 5,14,4,
,LAFAYETTE - CITY OF DARLINGTON - WARD 1,12,1,
,LAFAYETTE - CITY OF DARLINGTON - WARD 2,22,1,
,LAFAYETTE - CITY OF DARLINGTON - WARD 3,19,2,
,LAFAYETTE - CITY OF DARLINGTON - WARD 4,20,2,
,LAFAYETTE - CITY OF DARLINGTON - WARD 5,28,3,
,LAFAYETTE - CITY OF DARLINGTON - WARD 6,9,,
,LAFAYETTE - CITY OF SHULLSBURG - WARD 1,8,,
,LAFAYETTE - CITY OF SHULLSBURG - WARD 2,22,1,
,LAFAYETTE - CITY OF SHULLSBURG - WARD 3,16,3,
,LAFAYETTE - TOWN OF ARGYLE - WARD 1,7,1,
,LAFAYETTE - TOWN OF ARGYLE - WARD 2,14,,
,LAFAYETTE - TOWN OF ARGYLE - WARD 3,6,,
,LAFAYETTE - TOWN OF BELMONT - WARD 1,16,,
,LAFAYETTE - TOWN OF BELMONT - WARD 2,7,1,
,LAFAYETTE - TOWN OF BENTON - WARD 1,15,1,
,LAFAYETTE - TOWN OF BENTON - WARD 2,8,1,
,LAFAYETTE - TOWN OF BLANCHARD - WARD 1,18,,
,LAFAYETTE - TOWN OF DARLINGTON - WARD 1,27,2,
,LAFAYETTE - TOWN OF DARLINGTON - WARD 2,33,2,
,LAFAYETTE - TOWN OF DARLINGTON - WARD 3,4,1,
,LAFAYETTE - TOWN OF ELK GROVE - WARD 1,19,1,
,LAFAYETTE - TOWN OF ELK GROVE - WARD 2,6,,
,LAFAYETTE - TOWN OF FAYETTE - WARD 1,9,,
,LAFAYETTE - TOWN OF FAYETTE - WARD 2,7,,
,LAFAYETTE - TOWN OF GRATIOT - WARD 1,19,3,
,LAFAYETTE - TOWN OF KENDALL - WARD 1,10,3,
,LAFAYETTE - TOWN OF LAMONT - WARD 1,12,1,
,LAFAYETTE - TOWN OF MONTICELLO - WARD 1,9,,
,LAFAYETTE - TOWN OF NEW DIGGINGS - WARD 1,11,,
,LAFAYETTE - TOWN OF SEYMOUR - WARD 1,9,,
,LAFAYETTE - TOWN OF SEYMOUR - WARD 2,5,,
,LAFAYETTE - TOWN OF SHULLSBURG - WARD 1,9,,
,LAFAYETTE - TOWN OF WAYNE - WARD 1,13,1,
,LAFAYETTE - TOWN OF WHITE OAK SPRINGS - WARD 1,7,,
,LAFAYETTE - TOWN OF WILLOW SPRINGS - WARD 1,47,4,
,LAFAYETTE - TOWN OF WIOTA - WARD 1,25,1,
,LAFAYETTE - VILLAGE OF ARGYLE - WARD 1,40,5,
,LAFAYETTE - VILLAGE OF BELMONT - WARD 1,42,2,
,LAFAYETTE - VILLAGE OF BENTON - WARD 1,29,9,
,LAFAYETTE - VILLAGE OF BLANCHARDVILLE - WARD 1,27,1,
,LAFAYETTE - VILLAGE OF GRATIOT - WARD 1,6,,
,LAFAYETTE - VILLAGE OF SOUTH WAYNE - WARD 1,10,,
,LANGLADE - CITY OF ANTIGO - WARD 1,27,2,
,LANGLADE - CITY OF ANTIGO - WARD 2,35,5,
,LANGLADE - CITY OF ANTIGO - WARD 3,31,4,
,LANGLADE - CITY OF ANTIGO - WARD 4,25,1,
,LANGLADE - CITY OF ANTIGO - WARD 5,28,3,
,LANGLADE - CITY OF ANTIGO - WARD 6,31,2,
,LANGLADE - CITY OF ANTIGO - WARD 7,53,2,
,LANGLADE - CITY OF ANTIGO - WARD 8,25,7,
,LANGLADE - CITY OF ANTIGO - WARD 9,55,4,
,LANGLADE - TOWN OF ACKLEY - WARD 1,28,1,
,LANGLADE - TOWN OF AINSWORTH - WARD 1,14,,
,LANGLADE - TOWN OF ANTIGO - WARD 1,65,2,
,LANGLADE - TOWN OF ANTIGO - WARD 2,28,,
,LANGLADE - TOWN OF ELCHO - WARD 1,30,,
,LANGLADE - TOWN OF ELCHO - WARD 2,4,,
,LANGLADE - TOWN OF EVERGREEN - WARD 1,14,2,
,LANGLADE - TOWN OF LANGLADE - WARD 1,14,1,
,LANGLADE - TOWN OF LANGLADE - WARD 2,3,,
,LANGLADE - TOWN OF NEVA - WARD 1,58,5,
,LANGLADE - TOWN OF NORWOOD - WARD 1,57,3,
,LANGLADE - TOWN OF PARRISH - WARD 1,6,,
,LANGLADE - TOWN OF PECK - WARD 1,31,,
,LANGLADE - TOWN OF POLAR - WARD 1,47,,
,LANGLADE - TOWN OF POLAR - WARD 2,3,1,
,LANGLADE - TOWN OF PRICE - WARD 1,7,,
,LANGLADE - TOWN OF PRICE - WARD 2,10,,
,LANGLADE - TOWN OF ROLLING - WARD 1,24,4,
,LANGLADE - TOWN OF ROLLING - WARD 2,58,1,
,LANGLADE - TOWN OF SUMMIT - WARD 1,9,,
,LANGLADE - TOWN OF UPHAM - WARD 1,18,,
,LANGLADE - TOWN OF VILAS - WARD 1,11,,
,LANGLADE - TOWN OF WOLF RIVER - WARD 1,22,3,
,LANGLADE - TOWN OF WOLF RIVER - WARD 2,5,,
,LANGLADE - VILLAGE OF WHITE LAKE - WARD 1,7,1,
,LINCOLN - CITY OF MERRILL - WARD 1,14,1,
,LINCOLN - CITY OF MERRILL - WARD 10,6,,
,LINCOLN - CITY OF MERRILL - WARD 11,16,,
,LINCOLN - CITY OF MERRILL - WARD 12,19,3,
,LINCOLN - CITY OF MERRILL - WARD 13,39,3,
,LINCOLN - CITY OF MERRILL - WARD 14,17,1,
,LINCOLN - CITY OF MERRILL - WARD 15,5,,
,LINCOLN - CITY OF MERRILL - WARD 16,8,,
,LINCOLN - CITY OF MERRILL - WARD 17,32,3,
,LINCOLN - CITY OF MERRILL - WARD 18,25,1,
,LINCOLN - CITY OF MERRILL - WARD 19,10,1,
,LINCOLN - CITY OF MERRILL - WARD 2,37,2,
,LINCOLN - CITY OF MERRILL - WARD 3,22,2,
,LINCOLN - CITY OF MERRILL - WARD 4,22,1,
,LINCOLN - CITY OF MERRILL - WARD 5,3,,
,LINCOLN - CITY OF MERRILL - WARD 6,11,1,
,LINCOLN - CITY OF MERRILL - WARD 7,6,,
,LINCOLN - CITY OF MERRILL - WARD 8,30,5,
,LINCOLN - CITY OF MERRILL - WARD 9,21,3,
,LINCOLN - CITY OF TOMAHAWK - WARD 1,26,2,
,LINCOLN - CITY OF TOMAHAWK - WARD 2,24,1,
,LINCOLN - CITY OF TOMAHAWK - WARD 3,29,,
,LINCOLN - CITY OF TOMAHAWK - WARD 4,40,1,
,LINCOLN - CITY OF TOMAHAWK - WARD 5,30,2,
,LINCOLN - CITY OF TOMAHAWK - WARD 6,19,4,
,LINCOLN - TOWN OF BIRCH - WARD 1,17,,
,LINCOLN - TOWN OF BRADLEY - WARD 1,21,1,
,LINCOLN - TOWN OF BRADLEY - WARD 2,20,3,
,LINCOLN - TOWN OF BRADLEY - WARD 3,11,,
,LINCOLN - TOWN OF BRADLEY - WARD 4,25,2,
,LINCOLN - TOWN OF BRADLEY - WARD 5,11,,
,LINCOLN - TOWN OF CORNING - WARD 1,14,,
,LINCOLN - TOWN OF CORNING - WARD 2,23,,
,LINCOLN - TOWN OF HARDING - WARD 1,17,,
,LINCOLN - TOWN OF HARRISON - WARD 1,16,,
,LINCOLN - TOWN OF HARRISON - WARD 2,,1,
,LINCOLN - TOWN OF HARRISON - WARD 3,7,3,
,LINCOLN - TOWN OF KING - WARD 1,29,3,
